Title,Authors,Topics,Abstract,Code,Dataset,PDF,Paper Page
TransPath: Transformer-based Self-supervised Learning for Histopathological Image Classification,"Wang, Xiyue;Yang, Sen;Zhang, Jun;Wang, Minghui;Zhang, Jing;Huang, Junzhou;Yang, Wei;Han, Xiao",Computational (Integrative) Pathology; Modalities - Histopathology,"A large-scale labeled dataset is a key factor for the success of supervised deep learning in histopathological image analysis. However, exhaustive annotation requires a careful visual inspection by pathologists, which is extremely time-consuming and labor-intensive. Self-supervised learning (SSL) can alleviate this issue by pre-training models under the supervision of data itself, which generalizes well to various downstream tasks with limited annotations. In this work, we propose a hybrid model (TransPath) which is pre-trained in an SSL manner on massively unlabeled histopathological images to discover the inherent image property and capture domain-specific feature embedding. The TransPath can serve as a collaborative local-global feature extractor, which is designed by combining a convolutional neural network (CNN) and a modified transformer architecture. We propose a token-aggregating and excitation (TAE) module which is placed behind the self-attention of the transformer encoder for capturing more global information. We evaluate the performance of pre-trained TransPath by fine-tuning it on three downstream histopathological image classification tasks. Our experimental results indicate that TransPath outperforms state-of-the-art vision transformer networks, and the visual representations generated by SSL on domain-relevant histopathological images are more transferable than the supervised baseline on ImageNet. Our code and pre-trained models will be available at https://github.com/Xiyue-Wang/TransPath.",,,https://doi.org/10.1007/978-3-030-87237-3_18,https://miccai2021.org/openaccess/paperlinks/2021/09/01/497-Paper0503.html
Trans-SVNet: Accurate Phase Recognition from Surgical Videos via Hybrid Embedding Aggregation Transformer,"Gao, Xiaojie;Jin, Yueming;Long, Yonghao;Dou, Qi;Heng, Pheng-Ann",Surgical Skill and Work Flow Analysis; Machine Learning - Attention models,"Real-time surgical phase recognition is a fundamental task in modern operating rooms. Previous works tackle this task relying on architectures arranged in spatio-temporal order, however, the supportive benefits of intermediate spatial features are not considered. In this paper, we introduce, for the first time in surgical workflow analysis, Transformer to reconsider the ignored complementary effects of spatial and temporal features for accurate surgical phase recognition. Our hybrid embedding aggregation Transformer fuses cleverly designed spatial and temporal embeddings by allowing for active queries based on spatial information from temporal embedding sequences. More importantly, our framework processes the hybrid embeddings in parallel to achieve a high inference speed. Our method is thoroughly validated on two large surgical video datasets, i.e., Cholec80 and M2CAI16 Challenge datasets, and outperforms the state-of-the-art approaches at a processing speed of 91 fps.",https://github.com/xjgaocs/Trans-SVNet,,https://doi.org/10.1007/978-3-030-87202-1_57,https://miccai2021.org/openaccess/paperlinks/2021/09/01/498-Paper0184.html
Tripled-uncertainty Guided Mean Teacher model for Semi-supervised Medical Image Segmentation,"Wang, Kaiping;Zhan, Bo;Zu, Chen;Wu, Xi;Zhou, Jiliu;Zhou, Luping;Wang, Yan",Machine Learning - Semi-supervised learning; Image Segmentation,"Due to the difficulty in accessing a large amount of labeled data, semi-supervised learning is becoming an attractive solution in medical image segmentation. To make use of unlabeled data, current popular semi-supervised methods (e.g., temporal ensembling, mean teacher) mainly impo-se data-level and model-level consistency on unlabeled data. In this paper, we argue that in addition to these strategies, we could further utilize auxili-ary tasks and consider task-level consistency to better leverage unlabeled data for segmentation. Specifically, we introduce two auxiliary tasks, i.e., a foreground and background reconstruction task for capturing semantic in-formation and a signed distance field (SDF) prediction task for imposing shape constraint, and explore the mutual promotion effect between the two auxiliary and the segmentation tasks based on mean teacher architecture. Moreover, to handle the potential bias of the teacher model caused by anno-tation scarcity, we develop a tripled-uncertainty guided framework to en-courage the three tasks in the teacher model to generate more reliable pseudo labels. When calculating uncertainty, we innovatively propose an uncertainty weighted integration (UWI) strategy for yielding the segmenta-tion predictions of teacher. Extensive experiments on public 2017 ACDC dataset and PROMISE12 dataset have demostrated the effectiveness of our method.",https://github.com/DeepMedLab/Tri-U-MT,,https://doi.org/10.1007/978-3-030-87196-3_42,https://miccai2021.org/openaccess/paperlinks/2021/09/01/499-Paper1147.html
Triplet-Branch Network with Prior-Knowledge Embedding for Fatigue Fracture Grading,"Li, Yuexiang;Wang, Yanping;Lin, Guang;Lin, Yi;Wei, Dong;Zhang, Qirui;Ma, Kai;Lu, Guangming;Zhang, Zhiqiang;Zheng, Yefeng",Computer Aided Diagnosis; Modalities - other,"In recent years, there has been increasing awareness of the occurrence of fatigue fractures. Athletes and soldiers, who engaged in unaccustomed, repetitive or vigorous activities, are potential victims of such a fracture. Due to the slow-growing process of fatigue fracture, the early detection can effectively protect athletes and soldiers from the material bone breakage, which may result in the catastrophe of career retirement. In this paper, we propose a triplet-branch network (TBN) for the accurate fatigue fracture grading, which enables physicians to promptly take appropriate treatments. Particularly, the proposed TBN consists of three branches for representation learning, classifier learning and grade-related prior-knowledge learning, respectively. The former two branches are responsible to tackle the problem of class-imbalanced training data, while the latter one is implemented to embed grade-related prior-knowledge into the framework via an auxiliary ranking task. Extensive experiments have been conducted on our fatigue fracture X-ray image dataset. The experimental results show that our TBN can effectively address the problem of class-imbalanced training samples and achieve a satisfactory accuracy for fatigue fracture grading. We will release the source code once the paper is accepted for publication.",,,https://doi.org/10.1007/978-3-030-87240-3_43,https://miccai2021.org/openaccess/paperlinks/2021/09/01/500-Paper1373.html
TumorCP: A Simple but Effective Object-Level Data Augmentation for Tumor Segmentation,"Yang, Jiawei;Zhang, Yao;Liang, Yuan;Zhang, Yang;He, Lei;He, Zhiqiang",Image Segmentation; Clinical applications - Abdomen; Modalities - CT,"Deep learning models are notoriously data-hungry. Thus, there is an urging need for data-efficient techniques in medical image analysis, where well-annotated data are costly and time consuming to collect. Motivated by the recently revived ‘‘Copy-Paste’’ augmentation, we propose TumorCP, a simple but effective object-level data augmentation method tailored for tumor segmentation. TumorCP is online and stochastic, providing unlimited augmentation possibilities for tumors’ subjects, locations, appearances, as well as morphologies. Experiments on kidney tumor segmentation task demonstrate that TumorCP surpasses the strong baseline by a remarkable margin of 7.12% on tumor Dice. Moreover, together with image-level data augmentation, it beats the current state-of-the-art by 2.32% on tumor Dice. Comprehensive ablation studies are performed to validate the effectiveness of TumorCP. Meanwhile, we show that TumorCP can lead to striking improvements in extremely low-data regimes. Evaluated with only 10% labeled data, TumorCP significantly boosts tumor Dice by 21.87%. To the best of our knowledge, this is the very first work exploring and extending the ‘‘Copy-Paste’’ design in medical imaging domain. Code is available at: https://github.com/YaoZhang93/TumorCP.",https://github.com/YaoZhang93/TumorCP,https://kits19.grand-challenge.org/data/,https://doi.org/10.1007/978-3-030-87193-2_55,https://miccai2021.org/openaccess/paperlinks/2021/09/01/501-Paper1885.html
TUN-Det: A Novel Network for Thyroid Ultrasound Nodule Detection,"Shahroudnejad, Atefeh;Qin, Xuebin;Balachandran, Sharanya;Dehghan, Masood;Zonoobi, Dornoosh;Jaremko, Jacob;Kapur, Jeevesh;Jagersand, Martin;Noga, Michelle;Punithakumar, Kumaradevan",Image Segmentation; Modalities - Ultrasound,"This paper presents a novel one-stage detection model, TUN-Det, for thyroid nodule detection from ultrasound scans. The main contributions are (i) introducing Residual U-blocks (RSU) to build the backbone of our TUN-Det, and (ii) a newly designed multi-head architecture comprised of three parallel RSU variants to replace the plain convolution layers of both the classification and regression heads. Residual blocks enable each stage of the backbone to extract both local and global features, which plays an important role in detection of nodules with different sizes and appearances. The multi-head design embeds the ensemble strategy into one end-to-end module to improve the accuracy and robustness by fusing multiple outputs generated by diversified sub-modules. Experimental results conducted on 1268 thyroid nodules from 700 patients, show that our newly proposed RSU backbone and the multi-head architecture for classification and regression heads greatly improve the detection accuracy against the baseline model. Our TUN-Det also achieves very competitive results against the state-of-the-art models on overall Average Precision ($AP$) metric and outperforms them in terms of $AP_{35}$ and $AP_{50}$, which indicates its promising performance in clinical applications. The code is available at: \url{https://github.com/Medo-ai/TUN-Det}.",https://github.com/Medo-ai/TUN-Det,,https://doi.org/10.1007/978-3-030-87193-2_62,https://miccai2021.org/openaccess/paperlinks/2021/09/01/502-Paper2064.html
TVnet: Automated Time-Resolved Tracking of the Tricuspid Valve Plane in MRI Long-Axis Cine Images with a Dual-Stage Deep Learning Pipeline,"Gonzales, Ricardo A.;Lamy, Jérôme;Seemann, Felicia;Heiberg, Einar;Onofrey, John A.;Peters, Dana C.",Modalities - MRI; Clinical applications - Cardiac,"Tracking the tricuspid valve (TV) in magnetic resonance imaging (MRI) long-axis cine images has the potential to aid in the evaluation of right ventricular dysfunction, which is common in congenital heart disease and pulmonary hypertension. However, this annotation task remains difficult and time-demanding as the TV moves rapidly and is barely distinguishable from the myocardium. This study presents TVnet, a novel dual-stage deep learning pipeline based on ResNet-50 and automated image linear transformation, able to automatically derive tricuspid annular plane systolic excursion. Stage 1 uses a trained network for a coarse detection of the TV points, which are used by stage 2 to reorient the cine into a standardized size, cropping, resolution, and heart orientation and to accurately locate the TV points with another trained network. The model was trained and evaluated on 4170 images from 140 patients with diverse cardiovascular pathologies. A baseline model without standardization achieved a Euclidean distance error of 4.0±3.1 mm and a clinical-metric agreement of ICC=0.87, whereas a standardized model improved the agreement to 2.4±1.7 mm and an ICC=0.94, on par with an evaluated inter-observer variability of 2.9±2.9 mm and an ICC=0.92, respectively. This novel dual-stage deep learning pipeline substantially improved the annotation accuracy compared to a baseline model, paving the way towards reliable right ventricular dysfunction assessment with MRI.",,,https://doi.org/10.1007/978-3-030-87231-1_55,https://miccai2021.org/openaccess/paperlinks/2021/09/01/503-Paper2411.html
Two-Stage Self-Supervised Cycle-Consistency Network for Reconstruction of Thin-Slice MR Images,"Lu, Zhiyang;Li, Zheng;Wang, Jun;Shi, Jun;Shen, Dinggang",Image Reconstruction; Machine Learning - Self-supervised learning; Modalities - MRI,"The thick-slice magnetic resonance (MR) images are structurally blurred in coronal and sagittal views, which causes harm to diagnosis and image post-processing. Deep learning (DL) has shown great potential to reconstruct the desirable high-resolution (HR) thin-slice MR images from these low-resolution (LR) cases, which we refer to as the slice interpolation task. However, since it is generally difficult to sample abundant paired LR-HR MR images, the classical fully supervised DL-based approaches cannot be effectively trained to get robust performance. To this end, we propose a novel Two-stage Self-supervised Cycle-consistency Network (TSCNet) for MR slice interpolation, in which a two-stage SSL strategy is developed for unsupervised network training. Paired LR-HR images are synthesized along the sagittal and coronal directions of input LR images for network pretraining in the first stage SSL, and a cyclic interpolation procedure based on triplet axial slices is then designed in the second stage SSL for further refinement, Sufficient training samples with rich contexts along all directions are exploited as guidance to guarantee the promising interpolation performance. Moreover, a new cycle-consistency constraint is proposed to supervise this cyclic procedure, which can encourage the network to reconstruct realistic HR images. The experimental results on a real MRI dataset indicate that TSCNet achieves superior performance over the conventional and other SSL-based algorithms, and gets competitive visual results compared with the fully supervised algorithm in our slice interpolation task.",,,https://doi.org/10.1007/978-3-030-87231-1_1,https://miccai2021.org/openaccess/paperlinks/2021/09/01/504-Paper0051.html
U-DuDoNet: Unpaired dual-domain network for CT metal artifact reduction,"Lyu, Yuanyuan;Fu, Jiajun;Peng, Cheng;Zhou, S. Kevin",Image Reconstruction; Machine Learning - Weakly supervised learning; Modalities - CT,"Recently, both supervised and unsupervised deep learning methods have been widely applied on the CT metal artifact reduction (MAR) task. Supervised methods such as Dual Domain Network (Du-DoNet) work well on simulation data; however, their performance on clinical data is limited due to domain gap. Unsupervised methods are more generalized, but do not eliminate artifacts completely through the sole processing on the image domain. To combine the advantages of both MAR methods, we propose an unpaired dual-domain network (U-DuDoNet) trained using unpaired data. Unlike the artifact disentanglement network (ADN) that utilizes multiple encoders and decoders for disentangling content from artifact, our U-DuDoNet directly models the artifact generation process through additions in both sinogram and image domains, which is theoretically justified by an additive property associated with metal artifact. Our design includes a self-learned sinogram prior net, which provides guidance for restoring the information in the sinogram domain, and cyclic constraints for artifact reduction and addition on unpaired data. Extensive experiments on simulation data and clinical images demonstrate that our novel framework outperforms the state-of-the-art unpaired approaches.",,,https://doi.org/10.1007/978-3-030-87231-1_29,https://miccai2021.org/openaccess/paperlinks/2021/09/01/505-Paper1201.html
Ultrasound Video Transformers for Cardiac Ejection Fraction Estimation,"Reynaud, Hadrien;Vlontzos, Athanasios;Hou, Benjamin;Beqiri, Arian;Leeson, Paul;Kainz, Bernhard",Clinical applications - Cardiac; Computer Aided Diagnosis; Machine Learning - Attention models; Modalities - Ultrasound; Modalities - Video,"Cardiac ultrasound imaging is used to diagnose various heart diseases. Common analysis pipelines involve manual processing of the video frames by expert clinicians. This suffers from intra- and inter-observer variability. We propose a novel approach to ultrasound video analysis using a transformer architecture based on a Residual Auto-Encoder Network and a BERT model adapted for token classification. This enables videos of any length to be processed. We apply our model to the task of End-Systolic (ES) and End-Diastolic (ED) frame detection and the automated computation of the left ventricular ejection fraction. We achieve an average frame distance of 3.36 frames for the ES and 7.17 frames for the ED on videos of arbitrary length. Our end-to-end learnable approach can estimate the ejection fraction with a MAE of 5.95 and R^2 of 0.52 in 0.15s per video, showing that segmentation is not the only way to predict ejection fraction. Code and models are available at https://github.com/HReynaud/UVT.",https://github.com/HReynaud/UVT,https://echonet.github.io/dynamic/index.html#access,https://doi.org/10.1007/978-3-030-87231-1_48,https://miccai2021.org/openaccess/paperlinks/2021/09/01/506-Paper0702.html
Uncertainty Aware Deep Reinforcement Learning for Anatomical Landmark Detection in Medical Images,"Browning, James;Kornreich, Micha;Chow, Aubrey;Pawar, Jayashri;Zhang, Li;Herzog, Richard;Odry, Benjamin L.",Machine Learning - Reinforcement learning; Clinical applications - Musculoskeletal; Computer Aided Diagnosis; Machine Learning - Uncertainty; Modalities - MRI,"Deep reinforcement learning (DRL) is a promising technique for anatomical landmark detection in 3D medical images and a useful first step in automated medical imaging pathology detection. However, deployment of landmark detection in a pathology detection pipeline requires a self-assessment process to identify out-of-distribution images for manual review. We therefore propose a novel method derived from the full-width-half-maxima of q-value probability distributions for estimating the uncertainty of a distributional deep q-learning (dist-DQN) landmark detection agent. We trained two dist-DQN models targeting the locations of knee fibular styloid and intercondylar eminence of the tibia, using 1552 MR sequences (Sagittal PD, PDFS and T2FS) with an approximate 75%, 5%, 20% training, validation, and test split. Error for the two landmarks was 3.25 ± 0.12 mm and 3.06 ± 0.10 mm respectively (mean ± standard error). Mean error for the two land-marks was 28% lower than a non-distributional DQN baseline (3.16 ± 0.11 mm vs 4.36 ± 0.27 mm). Additionally, we demonstrate that the dist-DQN derived uncertainty metric has an AUC of 0.91 for predicting out-of-distribution images with a specificity of 0.77 at sensitivity 0.90, illustrating the double benefit of improved error rate and the ability to defer reviews to experts. Note: For research only, not available as a commercial product. Due to regulatory reasons its future availability cannot be guaranteed.",,,https://doi.org/10.1007/978-3-030-87199-4_60,https://miccai2021.org/openaccess/paperlinks/2021/09/01/507-Paper2364.html
Uncertainty-Aware Label Rectification for Domain Adaptive Mitochondria Segmentation,"Wu, Siqi;Chen, Chang;Xiong, Zhiwei;Chen, Xuejin;Sun, Xiaoyan",Machine Learning - Domain adaptation; Image Segmentation; Modalities - Microscopy,"Mitochondria segmentation from electron microscopy images has seen great progress, especially for learning-based methods. However, since the learning of model requires massive annotations, it is time and labour expensive to learn a specific model for each acquired dataset. On the other hand, it is challenging to generalize a learned model to datasets of unknown species or those acquired by unknown devices, mainly due to the difference of data distributions. In this paper, we study unsupervised domain adaptation to enhance the generalization capacity, where no annotation for target datasets is required. We start from an effective solution, which learns the target data distribution with pseudo labels predicted by a source-domain model. However, the obtained pseudo labels are usually noisy due to the domain gap. To address this issue, we propose an uncertainty-aware model to rectify noisy labels. Specifically, we insert Monte-Carlo dropout layers to a UNet backbone, where the uncertainty is measured by the standard deviation of predictions. Experiments on MitoEM and FAFB datasets demonstrate the superior performance of proposed model, in terms of the adaptations between different species and acquisition devices.",https://github.com/ngchc/DA-MitoSeg,https://github.com/ngchc/DA-MitoSeg/tree/main/fafb-valid,https://doi.org/10.1007/978-3-030-87199-4_18,https://miccai2021.org/openaccess/paperlinks/2021/09/01/508-Paper0640.html
Uncertainty-Guided Progressive GANs for Medical Image Translation,"Upadhyay, Uddeshya;Chen, Yanbei;Hepp, Tobias;Gatidis, Sergios;Akata, Zeynep",Machine Learning - Uncertainty; Machine Learning - Attention models; Machine Learning - Interpretability / Explainability; Machine Learning - Weakly supervised learning; Modalities - CT; Modalities - MRI; Modalities - PET/SPECT,"Image-to-image translation plays a vital role in tackling various medical imaging tasks such as attenuation correction, motion correction, undersampled reconstruction, and denoising. Generative adversarial networks have been shown to achieve the state-of-the-art in generating high fidelity images for these tasks. However, the state-of-the-art GAN-based frameworks do not estimate the uncertainty in the predictions made by the network that is essential for making informed medical decisions and subsequent revision by medical experts and has recently been shown to improve the performance and interpretability of the model. In this work, we propose an uncertainty-guided progressive learning scheme for image-to-image translation. By incorporating aleatoric uncertainty as attention maps for GANs trained in a progressive manner, we generate images of increasing fidelity progressively. We demonstrate the efficacy of our model on three challenging medical image translation tasks, including PET to CT translation, undersampled MRI reconstruction, and MRI motion artefact correction. Our model generalizes well in three different tasks and improves performance over state of the art under full-supervision and weak-supervision with limited data. Code is released here: https://github.com/ExplainableML/UncerGuidedI2I",https://github.com/ExplainableML/UncerGuidedI2I,https://brain-development.org/ixi-dataset/,https://doi.org/10.1007/978-3-030-87199-4_58,https://miccai2021.org/openaccess/paperlinks/2021/09/01/509-Paper1353.html
Universal Undersampled MRI Reconstruction,"Liu, Xinwen;Wang, Jing;Liu, Feng;Zhou, S. Kevin",Image Reconstruction; Modalities - MRI,"Deep neural networks have been extensively studied for undersampled MRI reconstruction. While achieving state-of-the-art performance, they are trained and deployed specifically for one anatomy with limited generalization ability to another anatomy. Rather than building multiple models, a universal model that reconstructs images across different anatomies is highly desirable for efficient deployment and better generalization. Simply mixing images from multiple anatomies for training a single network does not lead to an ideal universal model due to the statistical shift among datasets of various anatomies, the need to retrain from scratch on all datasets with the addition of a new dataset, and the difficulty in dealing with imbalanced sampling when the new dataset is further of a smaller size. In this paper, for the first time, we propose a framework to learn a universal deep neural network for undersampled MRI reconstruction. Specifically, anatomy-specific instance normalization is proposed to compensate for statistical shift and allow easy generalization to new datasets. Moreover, the universal model is trained by distilling knowledge from available independent models to further exploit representations across anatomies. Experimental results show the proposed universal model can reconstruct both brain and knee images with high image quality. Also, it is easy to adapt the trained model to new datasets of smaller size, i.e., abdomen, cardiac and prostate, with little effort and superior performance.",,,https://doi.org/10.1007/978-3-030-87231-1_21,https://miccai2021.org/openaccess/paperlinks/2021/09/01/510-Paper0763.html
Unsupervised Contrastive Learning of Radiomics and Deep Features for Label-Efficient Tumor Classification,"Zhao, Ziteng;Yang, Guanyu",Machine Learning - Self-supervised learning; Clinical applications - Abdomen; Computer Aided Diagnosis; Modalities - CT; Modalities - Ultrasound,"Tumor classification is important for decision support of precision medicine. Computer-aided diagnosis by convolutional neural networks relies on a large amount of annotated dataset, which is costly sometimes. To solve the poor predictive ability caused by tumor heterogeneity and inadequate labeled image data, a self-supervised learning method combined with radiomics is proposed to learn rich visual representation about tumors without human supervision. A self-supervised pretext task, namely “Radiomics-Deep Feature Correspondence”, is formulated to maximize agreement between radiomics view and deep learning view of the same sample in the latent space. The presented self-supervised model is evaluated on two public medical image datasets of thyroid nodule and kidney tumor and achieves high score on linear evaluations. Furthermore, fine-tuning the pre-trained network leads to a better score than the train-from-scratch models on the tumor classification task and shows label-efficient performance using small training datasets. This shows injecting radiomics prior knowledge about tumors into the representation space can build a more powerful self-supervised method.",,,https://doi.org/10.1007/978-3-030-87196-3_24,https://miccai2021.org/openaccess/paperlinks/2021/09/01/511-Paper1796.html
Unsupervised Diffeomorphic Surface Registration and Non-Linear Modelling,"Croquet, Balder;Christiaens, Daan;Weinberg, Seth M.;Bronstein, Michael;Vandermeulen, Dirk;Claes, Peter",Image Registration; Machine Learning - Self-supervised learning,"Registration is an essential tool in image analysis. Deep learning based alternatives have recently become popular, achieving competitive performance at a faster speed. However, many contemporary techniques are limited to volumetric representations, despite increased popularity of 3D surface and shape data in medical image analysis. We propose a one-step registration model for 3D surfaces that internalises a lower dimensional probabilistic deformation model (PDM) using conditional variational autoencoders (CVAE). The deformations are constrained to be diffeomorphic using an exponentiation layer. The one-step registration model is benchmarked against iterative techniques, trading in a slightly lower performance in terms of shape fit for a higher compactness. We experiment with two distance metrics, Chamfer distance (CD) and Sinkhorn divergence (SD), as specific distance functions for surface data in real-world registration scenarios. The internalised deformation model is benchmarked against linear principal component analysis (PCA) achieving competitive results and improved generalisability from lower dimensions.",https://gitlab.kuleuven.be/u0132345/deepdiffeomorphicfaceregistration,https://www.facebase.org/chaise/record/#1/isa:dataset/RID=VWP,https://doi.org/10.1007/978-3-030-87202-1_12,https://miccai2021.org/openaccess/paperlinks/2021/09/01/512-Paper0947.html
Unsupervised Domain Adaptation for Small Bowel Segmentation using Disentangled Representation,"Shin, Seung Yeon;Lee, Sungwon;Summers, Ronald M.",Image Segmentation; Clinical applications - Abdomen; Machine Learning - Domain adaptation; Modalities - CT,"We present a novel unsupervised domain adaptation method for small bowel segmentation based on feature disentanglement. To make the domain adaptation more controllable, we disentangle intensity and non-intensity features within a unique two-stream auto-encoding architecture, and selectively adapt the non-intensity features that are believed to be more transferable across domains. The segmentation prediction is performed by aggregating the disentangled features. We evaluated our method using intravenous contrast-enhanced abdominal CT scans with and without oral contrast, which are used as source and target domains, respectively. The proposed method showed clear improvements in terms of three different metrics compared to other domain adaptation methods that are without the feature disentanglement. The method brings small bowel segmentation closer to clinical application.",,,https://doi.org/10.1007/978-3-030-87199-4_27,https://miccai2021.org/openaccess/paperlinks/2021/09/01/513-Paper1924.html
Unsupervised Network Learning for Cell Segmentation,"Han, Liang;Yin, Zhaozheng",Image Segmentation; Image Reconstruction; Modalities - Microscopy,"Cell segmentation is a fundamental and critical step in numerous biomedical image studies. For the fully-supervised cell segmentation algorithms, although highly effective, a large quantity of high-quality training data is required, which is usually labor-intensive to produce. In this work, we formulate the unsupervised cell segmentation as a slightly under-constrained problem, and present the Unsupervised Segmentation network learning by Adversarial Reconstruction (USAR), a novel model able to train cell segmentation networks without any annotation. The key idea is to leverage adversarial learning paradigm to train the segmentation network by adversarially reconstructing the input images based on their segmentation results generated by the segmentation network. The USAR model demonstrates its promising application on training segmentation networks in an unsupervised manner, on two benchmark datasets.",https://github.com/LiangHann/USAR,,https://doi.org/10.1007/978-3-030-87193-2_27,https://miccai2021.org/openaccess/paperlinks/2021/09/01/514-Paper0621.html
Unsupervised Representation Learning Meets Pseudo-Label Supervised Self-Distillation: A New Approach to Rare Disease Classification,"Sun, Jinghan;Wei, Dong;Ma, Kai;Wang, Liansheng;Zheng, Yefeng",Computer Aided Diagnosis; Clinical applications - Dermatology; Machine Learning - Self-supervised learning,"Rare diseases are characterized by low prevalence and are often chronically debilitating or life-threatening. Imaging-based classification of rare diseases is challenging due to the severe shortage in training examples. Few-shot learning (FSL) methods tackle this challenge by extracting generalizable prior knowledge from a large base dataset of common diseases and normal controls, and transferring the knowledge to rare diseases. Yet, most existing methods require the base dataset to be labeled and do not make full use of the precious examples of the rare diseases. To this end, we propose in this work a novel hybrid approach to rare disease classification, featuring two key novelties targeted at the above drawbacks. First, we adopt the unsupervised representation learning (URL) based on self-supervising contrastive loss, whereby to eliminate the overhead in labeling the base dataset. Second, we integrate the URL with pseudo-label supervised classification for effective self-distillation of the knowledge about the rare diseases, composing a hybrid approach taking advantages of both unsupervised and (pseudo-)supervised learning on the base dataset. Experimental results on classification of rare skin lesions show that our hybrid approach substantially outperforms existing FSL methods (including those using fully supervised base dataset) for rare disease classification via effective integration of the URL and pseudo-label driven self-distillation, thus establishing a new state of the art.",https://github.com/SunjHan/Hybrid-Representation-Learning-Approach-for-Rare-Disease-Classification,,https://doi.org/10.1007/978-3-030-87240-3_50,https://miccai2021.org/openaccess/paperlinks/2021/09/01/515-Paper1834.html
USCL: Pretraining Deep Ultrasound Image Diagnosis Model through Video Contrastive Representation Learning,"Chen, Yixiong;Zhang, Chunhui;Liu, Li;Feng, Cheng;Dong, Changfeng;Luo, Yongfang;Wan, Xiang",Modalities - Ultrasound; Clinical applications - Lung; Computer Aided Diagnosis; Image Segmentation; Machine Learning - Domain adaptation; Machine Learning - Semi-supervised learning,"Most deep neural networks (DNNs) based ultrasound (US) medical image analysis models use pretrained backbones (e.g. ImageNet) for better model generalization. However, the domain gap between natural and medical images causes an inevitable performance bottleneck. To alleviate this problem, an US dataset named US-4 is constructed for direct pretraining on the same domain. It contains over 23,000 images from four US video sub-datasets. To learn robust features from US-4, we propose an US semi-supervised contrastive learning method, named USCL, for pretraining. In order to avoid high similarities between negative pairs as well as mine abundant visual features from limited US videos, USCL adopts a sample pair generation method to enrich the feature involved in a single step of contrastive optimization. Extensive experiments on several downstream tasks show the superiority of USCL pretraining against ImageNet pretraining and other state-of-the-art (SOTA) pretraining approaches. In particular, USCL pretrained backbone achieves fine-tuning accuracy of over 94% on POCUS dataset, which is 10% higher than 84% of the ImageNet pretrained model. The source codes of this work are available at https://github.com/983632847/USCL.",https://github.com/983632847/USCL,https://github.com/983632847/USCL,https://doi.org/10.1007/978-3-030-87237-3_60,https://miccai2021.org/openaccess/paperlinks/2021/09/01/516-Paper0040.html
Using Causal Analysis for Conceptual Deep Learning Explanation,"Singla, Sumedha;Wallace, Stephen;Triantafillou, Sofia;Batmanghelich, Kayhan",Machine Learning - Interpretability / Explainability; Clinical applications - Lung; Computer Aided Diagnosis; Modalities - Text (clinical/radiology reports),"Model explainability is essential for the creation of trustworthy Machine Learning models in healthcare. An ideal explanation resembles the decision-making process of a domain expert and is expressed using concepts or terminology that is meaningful to the clinicians. To provide such an explanation, we first have to associate the hidden units of a Block-box to clinically relevant concepts. We take advantage of radiology reports accompanying the chest X-ray images to define concepts. We discover sparse associations between concepts and hidden units using a linear sparse logistic regression. To ensure that the identified units truly influence the classifier’s outcome, we adopt tools from Causal Inference literature and, more specifically, mediation analysis through counterfactual interventions. Finally, we construct a low-depth decision tree to translate all the discovered concepts into a straightforward decision rule, expressed to the radiologist. We evaluated our approach on a large chest x-ray dataset, where our model produces a global explanation consistent with clinical knowledge.",,,https://doi.org/10.1007/978-3-030-87199-4_49,https://miccai2021.org/openaccess/paperlinks/2021/09/01/517-Paper1508.html
Using Multiple Images and Contours for Deformable 3D-2D Registration of a Preoperative CT in Laparoscopic Liver Surgery,"Espinel, Yamid;Calvet, Lilian;Botros, Karim;Buc, Emmanuel;Tilmant, Christophe;Bartoli, Adrien","Surgical Visualization and Mixed, Augmented and Virtual Reality; Clinical applications - Abdomen; Image Registration; Image-Guided Interventions and Surgery; Modalities - CT; Modalities - MRI; Surgical Planning and Simulation; Visualisation in Biomedical Imaging","Deformable registration is required to achieve laparoscopic augmented reality but still is an open problem. Some of the existing methods reconstruct a preoperative model and register it using anatomical landmarks from a single image. This is not accurate due to depth ambiguities. Other methods require of non-standard devices unadapted to the clinical practice. A reasonable way to improve accuracy is to combine multiple images from a monocular laparoscope. We propose three novel registration methods exploiting information from multiple images. The first two are based on rigidly-related images (MV-B and MV-C) and the third one on non-rigidly-related images (MV-D). We evaluated registration accuracy quantitatively on synthetic and phantom data, and qualitatively on patient data, comparing our results with state of the art methods. Our methods outperforms, reducing the partial visibility and depth ambiguity issues of single-view approaches. We characterise the improvement margin, which may be slight or significant, depending on the scenario.",,,https://doi.org/10.1007/978-3-030-87202-1_63,https://miccai2021.org/openaccess/paperlinks/2021/09/01/518-Paper1042.html
