Title,Authors,Session,Keywords,TL;DR,Abstract,Community Implementations,PDF,Paper Page
Radiology Reports Improve Visual Representations Learned from Radiographs,Haoxu Huang;Samyak Rawlekar;Sumit Chopra;Cem M Deniz,Poster,Multi-Modal Learning;Self-Supervised Learning;Out-of-Distribution;Radiology,,"Although human’s ability to visually understand the structure of the World plays a
crucial role in perceiving the World and making appropriate decisions, human perception
does not solely rely on vision but amalgamates the information from acoustic, verbal, and
visual stimuli. An active area of research has been revolving around designing an efficient
framework that adapts to multiple modalities and ideally improves the performance of existing
tasks. While numerous frameworks have proved effective on natural datasets like
ImageNet, a limited number of studies have been carried out in the biomedical domain.
In this work, we extend the available frameworks for natural data to biomedical data by
leveraging the abundant, unstructured multi-modal data available as radiology images and
reports. We attempt to answer the question, ”For multi-modal learning, self-supervised
learning and joint learning using both learning strategies, which one improves the visual
representation for downstream chest radiographs classification tasks the most?”. Our experiments
indicated that in limited labeled data settings with 1% and 10% labeled data,
the joint learning with multi-modal and self-supervised models outperforms self-supervised
learning and is at par with multi-modal learning. Additionally, we found that multi-modal
learning is generally more robust on out-of-distribution datasets.",,https://openreview.net/pdf/c548987661c9337081412d5a070088f6b2862281.pdf,https://openreview.net/forum?id=S9EfOVFJIxQh
Reference-based MRI Reconstruction Using Texture Transformer,Pengfei Guo;Vishal M. Patel,Poster,MRI Reconstruction;Deep Learning;Transformer,We propose a novel Texture Transformer Module for the reference-based MR image reconstruction.,"Deep Learning (DL) based methods for magnetic resonance (MR) image reconstruction have been shown to produce superior performance. However, previous methods either only leverage under-sampled data or require a paired fully-sampled auxiliary MR sequence to perform guidance-based reconstruction. Consequently, existing approaches neglect to explore attention mechanisms that can transfer texture from reference data to under-sampled data within a single MR sequence, which either limits the performance of these approaches or increases the difficulty of data acquisition. In this paper, we propose a novel $\textbf{T}$exture $\textbf{T}$ransformer $\textbf{M}$odule ($\textbf{TTM}$) for the reference-based MR image reconstruction. The TTM facilitates joint feature learning across under-sampled and reference data, so feature correspondences can be discovered by attention and accurate texture features can be leveraged during reconstruction. Notably, TTM can be stacked on prior MRI reconstruction methods to improve their performance. In addition, a $\textbf{R}$ecurrent $\textbf{T}$ransformer $\textbf{R}$econstruction backbone ($\textbf{RTR}$) is proposed to further improve the performance in a unified framework. Extensive experiments demonstrate the effectiveness of TTM and show that RTR can achieve the state-of-the-art results on multiple datasets. Implementation code and pre-trained weights will be made public after the review process.",,https://openreview.net/pdf/7722b5718a1b524643b7f4850b95c1a19f5bdcc7.pdf,https://openreview.net/forum?id=EoEWcHFHJ1W
Reproducibility of Training Deep Learning Models for Medical Image Analysis,Joeran Bosma;Dre Peeters;Natália Alves;Anindo Saha;Zaigham Saghir;Colin Jacobs;henkjan huisman,Poster,Deep learning;reproducibility;medical image analysis;performance variance,Diagnostic performance varies significantly between training runs for deep learning-based medical image analysis algorithms.,"Performance of deep learning algorithms varies due to their development data and training method, but also due to several stochastic processes during training. Due to these random factors, a single training run may not accurately reflect the performance of a given training method. Statistical comparisons in literature between different deep learning training methods typically ignore this performance variation between training runs and incorrectly claim significance of changes in training method. We hypothesize that the impact of such performance variation is substantial, such that it may invalidate biomedical competition leaderboards and some scientific papers. To test this, we investigate the reproducibility of training deep learning algorithms for medical image analysis. We repeated training runs from prior scientific studies: three diagnostic tasks (pancreatic cancer detection in CT, clinically significant prostate cancer detection in MRI, and lung nodule malignancy risk estimation in low-dose CT) and two organ segmentation tasks (pancreas segmentation in CT and prostate segmentation in MRI). A previously published top-performing algorithm for each task was trained multiple times to determine the variance in model performance. For all three diagnostic algorithms, performance variation from retraining was significant compared to data variance. Statistically comparing independently trained algorithms from the same training method using the same dataset should follow the null hypothesis, but we observed claimed significance with a p-value below 0.05 in $15\%$ of comparisons with conventional testing (paired bootstrapping). We conclude that variance in model performance due to retraining is substantial and should be accounted for.",,https://openreview.net/pdf/c63b58a28e89fa4bcb53c1ce23dec6392b286c25.pdf,https://openreview.net/forum?id=MR01DcGST9
Reverse Engineering Breast MRIs: Predicting Acquisition Parameters Directly from Images,Nicholas Konz;Maciej A Mazurowski,Poster,MRI;acquisition parameters;breast;domain shift;inverse problem,"We show it's possible to predict the acquisition parameters that generated an MRI image, solely from the image. We also apply this to model selection for unlabeled data for a cancer classification task.","The image acquisition parameters (IAPs) used to create MRI scans are central to defining the appearance of the images. Deep learning models trained on data acquired using certain parameters might not generalize well to images acquired with different parameters. Being able to recover such parameters directly from an image could help determine whether a deep learning model is applicable, and could assist with data harmonization and/or domain adaptation. Here, we introduce a neural network model that can predict many complex IAPs used to generate an MR image with high accuracy solely using the image, with a single forward pass. These predicted parameters include field strength, echo and repetition times, acquisition matrix, scanner model, scan options, and others. Even challenging parameters such as contrast agent type can be predicted with good accuracy. We perform a variety of experiments and analyses of our model's ability to predict IAPs on many MRI scans of new patients, and demonstrate its usage in a realistic application. Predicting IAPs from the images is an important step toward better understanding the relationship between image appearance and IAPs. This in turn will advance the understanding of many concepts related to the generalizability of neural network models on medical images, including domain shift, domain adaptation, and data harmonization.",https://www.catalyzex.com/paper/reverse-engineering-breast-mris-predicting/code,https://openreview.net/pdf/10ff0f4ba77a96fe61ce2d80d458cf6eb60fe626.pdf,https://openreview.net/forum?id=JZBNeVLAqp
Robust Detection Outcome: A Metric for Pathology Detection in Medical Images,Felix Meissen;Philip Müller;Georgios Kaissis;Daniel Rueckert,Poster,Metric;Pathology Detection;Object Detection,A novel detection metric for pathologies in medical images that better reflects the clinical needs for this task.,"Detection of pathologies is a fundamental task in medical imaging and the evaluation of algorithms that can perform this task automatically is crucial. However, current object detection metrics for natural images do not reflect the specific clinical requirements in pathology detection sufficiently. To tackle this problem, we propose Robust Detection Outcome (RoDeO); a novel metric for evaluating algorithms for pathology detection in medical images, especially in chest X-rays. RoDeO evaluates different errors directly and individually, and reflects clinical needs better than current metrics. Extensive evaluation on the ChestX-ray8 dataset shows the superiority of our metrics compared to existing ones. We released the code at [https://github.com/FeliMe/RoDeO](https://github.com/FeliMe/RoDeO) and published RoDeO as pip package ($rodeometric$).",https://www.catalyzex.com/paper/robust-detection-outcome-a-metric-for/code,https://openreview.net/pdf/ba0fa8ba8b47dd9a761db4e4b847e23000f84ed1.pdf,https://openreview.net/forum?id=zyiJi4sJ7dZ
Rotation-Scale Equivariant Steerable Filters,Yilong Yang;Srinandan Dasmahapatra;Sasan Mahmoodi,Poster,Rotation;Scale;Equivariant;Segmentation;CNN,We propose the Rotation-Scale Equivariant Steerable Filters for robust image segmentation.,"Incorporating either rotation equivariance or scale equivariance into CNNs has proved to be effective in improving models’ generalization performance. However, jointly integrating rotation and scale equivariance into CNNs has not been widely explored. Digital histology imaging of biopsy tissue can be captured at arbitrary orientation and magnification and stored at different resolutions, resulting in cells appearing in different scales. When conventional CNNs are applied to histopathology image analysis, the generalization performance of models is limited because 1) a part of the parameters of filters are trained to fit rotation transformation, thus decreasing the capability of learning other discriminative features; 2) fixed-size filters trained on images at a given scale fail to generalize to those at different scales. To deal with these issues, we propose the Rotation-Scale Equivariant Steerable Filter (RSESF), which incorporates steerable filters and scale-space theory. The RSESF contains copies of filters that are linear combinations of Gaussian filters, whose direction is controlled by directional derivatives and whose scale parameters are trainable but constrained to span disjoint scales in successive layers of the network. Extensive experiments on two gland segmentation datasets demonstrate that our method outperforms other approaches, with much fewer trainable parameters and fewer GPU resources required. The source code is available at: https://github.com/ynulonger/RSESF.",https://www.catalyzex.com/paper/rotation-scale-equivariant-steerable-filters/code,https://openreview.net/pdf/e87651527801def74886cd3c16414da3278f1fca.pdf,https://openreview.net/forum?id=A0MyiAwE_E4
SegPrompt: Using Segmentation Map as a Better Prompt to Finetune Deep Models for Kidney Stone Classification,Wei Zhu;Runtao Zhou;Yuan Yao;Timothy Douglas Campbell;Rajat Kumar Jain;Jiebo Luo,Poster,Prompt Tuning;Kidney Stone Classification;Parameter Efficient Tuning,We utliize segmentation map as prompt to tune deep modeuls for kindey stone classification,"Recently, deep learning has produced encouraging results for kidney stone classification using endoscope images. However, the shortage of annotated training data poses a severe problem in improving the performance and generalization ability of the trained model. It is thus crucial to fully exploit the limited data at hand. In this paper, we propose SegPrompt to alleviate the data shortage problems by exploiting segmentation maps from two aspects. First, SegPrompt integrates segmentation maps to facilitate classification training so that the classification model is aware of the regions of interest. The proposed method allows the image and segmentation tokens to interact with each other to fully utilize the segmentation map information. Second, we use the segmentation maps as prompts to tune the pretrained deep model, resulting in much fewer trainable parameters than vanilla finetuning. We perform extensive experiments on the collected kidney stone dataset. The results show that SegPrompt can achieve an advantageous balance between the model fitting ability and the generalization ability, eventually leading to an effective model with limited training data.",,https://openreview.net/pdf/14c34a3081d34dd2ae939e80dad93e752d0a70a2.pdf,https://openreview.net/forum?id=QXjGotk45lb
Selective experience replay compression using coresets for lifelong deep reinforcement learning in medical imaging,Guangyao Zheng;Samson Zhou;Vladimir Braverman;Michael A. Jacobs;Vishwa Sanjay Parekh,Poster,Deep reinforcement learning;lifelong learning;continual learning;medical imaging;coresets;clustering,,"Selective experience replay is a popular strategy for integrating lifelong learning with deep reinforcement learning. Selective experience replay aims to recount selected experiences from
previous tasks to avoid catastrophic forgetting. Furthermore, selective experience replay based techniques are model agnostic and allow experiences to be shared across different models. However, storing experiences from all previous tasks make lifelong learning using selective experience replay computationally very expensive and impractical as the number of tasks increase. To that end, we propose a reward distribution-preserving coreset compression technique for compressing experience replay buffers stored for selective experience replay. 

We evaluated the coreset lifelong deep reinforcement learning technique on the brain tumor segmentation (BRATS) dataset for the task of ventricle localization and on the whole-body MRI for localization of left knee cap, left kidney, right trochanter, left lung, and spleen. The coreset lifelong learning models trained on a sequence of 10 different brain MR imaging environments demonstrated excellent performance localizing the ventricle with a mean pixel error distance of 12.93, 13.46, 17.75, and 18.55 for the compression ratios of 10x, 20x, 30x, and 40x, respectively. In comparison, the conventional lifelong learning model localized the ventricle with a mean pixel distance of 10.87. Similarly, the coreset lifelong learning models trained on whole-body MRI demonstrated no significant difference (p=0.28) between the 10x compressed coreset lifelong learning models and conventional lifelong learning models for all the landmarks. The mean pixel distance for the 10x compressed models across all the landmarks was 25.30, compared to 19.24 for the conventional lifelong learning models. Our results demonstrate that the potential of the coreset-based ERB compression method for compressing experiences without a significant drop in performance.",,https://openreview.net/pdf/5b56f87ee138a91872cfb0d8db204197e5742c17.pdf,https://openreview.net/forum?id=pP3p0rmeyRb
Semantic Segmentation of 3D Medical Images Through a Kaleidoscope: Data from the Osteoarthritis Initiative,Boyeong Woo;Marlon Bran Lorenzana;Craig Engstrom;William Baresic;Jurgen Fripp;Stuart Crozier;Shekhar S. Chandra,Poster,Kaleidoscope;segmentation;CAN;knee;MRI,,"While there have been many studies on using deep learning for medical image analysis, the lack of manually annotated data remains a challenge in training a deep learning model for segmentation of medical images. This work shows how the kaleidoscope transform (KT) can be applied to a 3D convolutional neural network to improve its generalizability when the training set is extremely small. In this study, the KT was applied to a context aggregation network (CAN) for semantic segmentation of anatomical structures in knee MR images. In the proposed model, KAN3D, the input image is rearranged into a batch of downsampled images (KT) before the convolution operations, and then the voxels are rearranged back to their original positions (inverse KT) after the convolution operations to produce the predicted segmentation mask for the input image. Compared to the CAN3D (without the KT), the KAN3D was able to reduce overfitting without data augmentation while maintaining a fast training and inference time. The paper discusses the observed advantages and disadvantages of KAN3D.",,https://openreview.net/pdf/4191eb2ab1877188b8511bf8aa0544a820e2abbd.pdf,https://openreview.net/forum?id=80ZHtBKHKHo
Semi-supervised Learning with Contrastive and Topology Losses for Catheter Segmentation and Misplacement Prediction,Tianyu Hwang;Chih-Hung Wang;Holger R Roth;Dong Yang;Can Zhao;Chien-Hua Huang;Weichung Wang,Poster,Semi-supervised Learning;Contrastive Learning;Topology Loss;Catheter Misplacement;Catheter Segmentation,This study proposed a semi-supervised learning method that combines contrastive loss and topology loss to improve the performance of catheter segmentation and misplacement prediction on chest X-ray images.,"Chest X-ray images are often used to determine the proper placement of catheters, as incorrect placement can lead to severe complications. With the advent of deep learning, computer-aided detection methods have been developed to assist radiologists in identifying catheter misplacement by detecting and highlighting the catheter's path. However, obtaining large, pixel-wise labeled datasets can be challenging due to the labor-intensive nature of annotation. To address this issue, we proposed a novel semi-supervised learning method that combines contrastive loss and topology loss. This method takes advantage of the known topological properties of catheters and does not require extensive labeling. We collected 7,378 chest X-ray images from the National Taiwan University Hospital, which were labeled for misplacement of nasogastric and endotracheal tube catheters, and included pixel-wise annotation. Moreover, the CLiP dataset was used as an unlabeled dataset for semi-supervised learning. We used a hybrid U-Net architecture with an added classification head to perform simultaneous segmentation of the catheter and misplacement classification. Our model achieved average AUC of 0.977 for classification and average Dice score of 0.614 for segmentation.",,https://openreview.net/pdf/3b52de13946d7324e548824f7c7ef7ccaa11e5a1.pdf,https://openreview.net/forum?id=9mPSPWo5tzu
SFT-KD-Recon: Learning a Student-friendly Teacher for Knowledge Distillation in Magnetic Resonance Image Reconstruction,NagaGayathri Matcha;Sriprabha Ramanarayanan;Mohammad Al Fahim;Rahul G S;Keerthi Ram;Mohanasankar Sivaprakasam,Poster,Knowledge Distillation (KD);Student-Friendly Teacher KD framework (SFT- KD Recon);MRI;deep cascaded convolutional neural networks (DC-CNN),A student-friendly teacher training approach along with the student as a prior step to Knowledge distillation to enable aligning the teacher’s representations with the student for effective distillation.,"Deep cascaded architectures for magnetic resonance imaging (MRI) acceleration have shown remarkable success in providing high-quality reconstruction. However, as the number of cascades increases, the improvements in reconstruction tend to become marginal, indicating possible excess model capacity. Knowledge distillation (KD) is an emerging technique to compress these models, in which a trained deep `teacher' network is used to distill knowledge to a smaller `student' network, such that the student  learns to mimic the behavior of the teacher. Most KD methods focus on effectively training the student with a pre-trained teacher that is unaware of the student model. We propose SFT-KD-Recon, a student-friendly teacher training approach along with the student as a prior step to KD to make the teacher aware of the student's structure and capacity and enable aligning the teacher's representations with the student.  In SFT, the teacher is jointly trained with the unfolded branch configurations of the student blocks using three loss terms - teacher-reconstruction loss, student-reconstruction loss, and teacher-student imitation loss, followed by KD of the student. We perform extensive experiments for MRI acceleration in 4x and 5x under-sampling, on the brain and cardiac datasets on five KD methods using the proposed approach as a prior step. We consider the DC-CNN architecture and setup teacher as D5C5 (141765 parameters), and student as D3C5 (49285 parameters) denoting 2.87:1 compression.  Results show that (i) our approach consistently improves the KD methods with improved reconstruction performance and image quality, and (ii) the student distilled using our approach is competitive with the teacher, with the performance gap reduced from 0.53 dB to 0.03 dB.",https://www.catalyzex.com/paper/sft-kd-recon-learning-a-student-friendly/code,https://openreview.net/pdf/7fc0ceefa579aedd9d7751226a51d54461018cbc.pdf,https://openreview.net/forum?id=j6GZ2IEia_E
Spatial Correspondence between Graph Neural Network-Segmented Images,Qian Li;Yunguan Fu;Qianye Yang;Zhijiang Du;Hongjian Yu;Yipeng Hu,Poster,registration;graph neural networks;orthopedic surgery,,"Graph neural networks (GNNs) have been proposed for medical image segmentation, by predicting anatomical structures represented by graphs of vertices and edges. One such type of graphs are predefined with fixed size and connectivity to represent a reference of anatomical regions of interest, thus known as templates. This work explores the potentials in these GNNs with common topology for establishing spatial correspondence, implicitly maintained during segmenting two or more images. With an example application of registering local vertebral sub-regions found in CT images, our experimental results showed that the GNN-based segmentation is capable of accurate and reliable localisation of the same interventionally interesting structures between images, not limited to the segmentation classes. The reported average target registration errors of 2.2$\pm$1.3 mm and 2.7$\pm$1.4 mm, for aligning holdout test images with a reference and for aligning two test images, respectively, were by a considerable margin lower than those from the tested non-learning and learning-based registration algorithms. Further ablation studies assess the contributions towards the registration performance, from individual components in the originally segmentation-purposed network and its training algorithm. The results highlight that the proposed segmentation-in-lieu-of-registration approach shares methodological similarity with existing registration methods, such as the use of displacement smoothness constraint and point distance minimisation albeit on non-grid graphs, which interestingly yielded benefits for both segmentation and registration. We therefore conclude that the template-based GNN segmentation can effectively establish spatial correspondence in our application, without any other dedicated registration algorithms.",,https://openreview.net/pdf/1572dec06a93acc3740f48b8d82af75c1503203c.pdf,https://openreview.net/forum?id=d7J0IiMqcZd
ST(OR)$^2$: Spatio-Temporal Object Level Reasoning for Activity Recognition in the Operating Room,Idris Hamoud;Muhammad Abdullah Jamal;Vinkle Srivastav;Didier MUTTER;Nicolas Padoy;Omid Mohareri,Poster,OR Workflow Analysis;OR Surgical Activity Recognition;Object Level Reasoning;Human-object interaction,This work proposes a novel surgical activity recognition approach that exploits object-level dynamics. We show superior performance on sample-efficiency experiments for for all data regimes.,"Surgical robotics holds much promise for improving patient safety and clinician experience in the Operating Room (OR). However, it also comes with new challenges, requiring strong team coordination and effective OR management. Automatic detection of surgical
activities is a key requirement for developing AI-based intelligent tools to tackle these challenges. The current state-of-the-art surgical activity recognition methods however operate on image-based representations and depend on large-scale labeled datasets whose collection is time-consuming and resource-expensive. This work proposes a new sample-efficient and object-based approach for surgical activity recognition in the OR. Our method focuses on the geometric arrangements between clinicians and surgical devices, thus utilizing the significant object interaction dynamics in the OR. We conduct experiments in a low-data regime study for long video activity recognition. We also benchmark our method against other object-centric approaches on clip-level action classification and show superior performance.",,https://openreview.net/pdf/914950dd590b870d6f98f1ebccf1ac21d81fcb1c.pdf,https://openreview.net/forum?id=C6EJi0SS7j
Stage Detection of Mild Cognitive Impairment: Region-dependent Graph Representation Learning on Brain Morphable Meshes,Jiaqi Guo;Emanuel Azcona;Santiago Lopez-Tapia;Aggelos Katsaggelos,Poster,deep learning on meshes;graph neural networks;shape analysis;neuroanatomy,"This paper introduces a novel, region-dependent graph representation learning method for the stage detection of mild cognitive impairment using 3D brain morphable meshes.","Mild cognitive impairment (MCI), as a transitional state between normal cognition and Alzheimer's disease (AD), is crucial for taking preventive interventions in order to slow down AD progression. Given the high relevance of brain atrophy and the neurodegeneration process of AD, we propose a novel mesh-based pooling module, RegionPool, to investigate the morphological changes in brain shape regionally. We then present a geometric deep learning framework with the RegionPool and graph attention convolutions to perform binary classification on MCI subtypes (EMCI/LMCI). Our model does not require feature engineering and relies only on the relevant geometric information of T1-weighted magnetic resonance imaging (MRI) signals. Our evaluation reveals the state-of-the-art classification capabilities of our network and shows that current empirically derived MCI subtypes cannot identify heterogeneous patterns of cortical atrophy at the MCI stage. The class activation maps (CAMs) generated from the correct predictions provide additional visual evidence for our model's decisions and are consistent with the atrophy patterns reported by the relevant literature.",,https://openreview.net/pdf/7e94332d0060ddad8a9025556aabeb8f7893f739.pdf,https://openreview.net/forum?id=J4JWTCq14u
SVD-DIP: Overcoming the Overfitting Problem in DIP-based CT Reconstruction,Marco Nittscher;Michael Falk Lameter;Riccardo Barbano;Johannes Leuschner;Bangti Jin;Peter Maass,Poster,deep image prior;fine-tuning;computed tomography;singular value decomposition,Fine-tuning only the singular values of conv-layers prevents degradation of DIP+TV.,"The deep image prior (DIP) is a well-established unsupervised deep learning method for image reconstruction; yet it is far from being flawless. The DIP overfits to noise if not early stopped, or optimized via a regularized objective. We build on the regularized fine-tuning of a pretrained DIP, by adopting a novel strategy that restricts the learning to the adaptation of singular values. The proposed SVD-DIP uses ad hoc convolutional layers whose pretrained parameters are decomposed via the singular value decomposition. Optimizing the DIP then solely consists in the fine-tuning of the singular values, while keeping the left and right singular vectors fixed. We thoroughly validate the proposed method on real-measured μCT data of a lotus root as well as two medical datasets (LoDoPaB and Mayo). We report significantly improved stability of the DIP optimization, by overcoming the overfitting to noise.",https://www.catalyzex.com/paper/svd-dip-overcoming-the-overfitting-problem-in/code,https://openreview.net/pdf/b1f110f124b38a23dc8354ec1110948913e8c946.pdf,https://openreview.net/forum?id=ivC7VP2mof
Toward Unpaired Multi-modal Medical Image Segmentation via Learning Structured Semantic Consistency,Jie Yang;Ye Zhu;Chaoqun Wang;Zhen Li;Ruimao Zhang,Poster,Unpaired multi-modal learning;Structured semantic consistency learning;Medical image segmentation,,"Integrating multi-modal data to promote medical image analysis has recently gained great attention. This paper presents a novel scheme to learn the mutual benefits of different modalities to achieve better segmentation results for unpaired multi-modal medical images. Our approach tackles two critical issues of this task from a practical perspective: (1) how to effectively learn the semantic consistencies of various modalities (e.g., CT and MRI), and (2) how to leverage the above consistencies to regularize the network learning while preserving its simplicity. To address (1), we leverage a carefully designed External Attention Module (EAM) to align semantic class representations and their correlations of different modalities. To solve (2), the proposed EAM is designed as an external plug-and-play one, which can be discarded once the model is optimized. We have demonstrated the effectiveness of the proposed method on two medical image segmentation scenarios: (1) cardiac structure segmentation, and (2) abdominal multi-organ segmentation. Extensive results show that the proposed method outperforms its counterparts by a wide margin.",https://www.catalyzex.com/paper/toward-unpaired-multi-modal-medical-image/code,https://openreview.net/pdf/f116581f793e7073a7c7566f5ebe4bf03cddcc19.pdf,https://openreview.net/forum?id=e9qGhrfP1v
TPMIL: Trainable Prototype Enhanced Multiple Instance Learning for Whole Slide Image Classification,Litao Yang;Deval Mehta;Sidong Liu;Dwarikanath Mahapatra;Antonio Di Ieva;Zongyuan Ge,Poster,Whole Slide Image;Multiple Instance Learning;Prototype Learning,,"Digital pathology based on whole slide images (WSIs) plays a key role in cancer diagnosis and clinical practice. Due to the high resolution of the WSI and the unavailability of patch-level annotations, WSI classification is usually formulated as a weakly supervised problem, which relies on multiple instance learning (MIL) based on patches of a WSI. In this paper, we aim to learn an optimal patch-level feature space by integrating prototype learning with MIL. To this end, we develop a Trainable Prototype enhanced deep MIL (TPMIL) framework for weakly supervised WSI classification. In contrast to the conventional methods which rely on a certain number of selected patches for feature space refinement, we softly cluster all the instances by allocating them to their corresponding prototypes. Additionally, our method is able to reveal the correlations between different tumor subtypes through distances between corresponding trained prototypes. More importantly, TPMIL also enables to provide a more accurate interpretability based on the distance of the instances from the trained prototypes which serves as an alternative to the conventional attention score-based interpretability. We test our method on two WSI datasets and it achieves a new SOTA. GitHub repository: https://github.com/LitaoYang-Jet/TPMIL",https://www.catalyzex.com/paper/tpmil-trainable-prototype-enhanced-multiple/code,https://openreview.net/pdf/08fbb76ecfb52d86567b87cd055bcfeb331d9a80.pdf,https://openreview.net/forum?id=P3tSZhxBwJw
TransNetR: Transformer-based Residual Network for Polyp Segmentation with Multi-Center Out-of-Distribution Testing,Debesh Jha;Nikhil Kumar Tomar;Vanshali Sharma;Ulas Bagci,Poster,Out-of-distribution generalization;Out-of-distribution testing;Transformer;Polyp segmentation;Residual network;PolypGen,,"Colonoscopy is considered the most effective screening test to detect colorectal cancer (CRC) and its precursor lesions, i.e., polyps. However, the procedure experiences high miss rates due to polyp heterogeneity and inter-observer dependency. Hence, several deep learning powered systems have been proposed considering the criticality of polyp detection and segmentation in clinical practices. Despite achieving improved outcomes, the existing automated approaches are inefficient in attaining real-time processing speed. Moreover, they suffer from a significant performance drop when evaluated on inter-patient data, especially those collected from different centers. Therefore, we intend to develop a novel real-time deep learning based architecture, Transformer based Residual network (TransNetR), for colon polyp segmentation and evaluate its diagnostic performance. The proposed architecture, TransNetR, is an encoder-decoder network that consists of a pre-trained ResNet50 as the encoder, three decoder blocks, and an upsampling layer at the end of the network. TransNetR obtains a high dice coefficient of 0.8706 and a mean Intersection over union of 0.8016 and retains a real-time processing speed of 54.60 on the Kvasir-SEG dataset. Apart from this,  the major contribution of the work lies in exploring the generalizability of the TransNetR by testing the proposed algorithm on the out-of-distribution (test distribution is unknown and different from training distribution) dataset. As a use case, we tested our proposed algorithm on the PolypGen (6 unique centers) dataset and two other popular polyp segmentation benchmarking datasets. We obtained state-of-the-art performance on all three datasets during out-of-distribution testing. The source code of TransNetR is publicly available at \url{https://github.com/DebeshJha/TransNetR}.",https://www.catalyzex.com/paper/transnetr-transformer-based-residual-network/code,https://openreview.net/pdf/d85f703979d017f5a6388aa48bfd9245ab6bb628.pdf,https://openreview.net/forum?id=-8mexJCWH_-
TransRP: Transformer-based PET/CT feature extraction incorporating clinical data for recurrence-free survival prediction in oropharyngeal cancer,Baoqiang Ma;Jiapan Guo;Lisanne Van Dijk;P.M.A. van Ooijen;Stefan Both;Nanna Maria Sijtsema,Poster,Transformer;recurrence-free survival prediction;oropharyngeal cancer,"A study demonstrated a combined model with CNN and transformer can improve recurrence-free survival prediction in oropharyngeal cancer based PET/CT, and simply incorporating clinical data is better than incorporating using transforer.","The growing number of subtypes and treatment options for oropharyngeal squamous cell carcinoma (OPSCC), a common type of head and neck cancer (HNC), highlights the need for personalized therapies. Prognostic outcome prediction models can identify different risk groups for investigation of intensified or de-escalated treatment strategies. Convolution neural networks (CNNs) have been shown to have improved predictive performance compared to traditional clinical and radiomics models by extracting comprehensive and representative features. However, CNNs are limited in their ability to learn global features within an entire volume. In this study, we propose a Transformer-based model for predicting recurrence-free survival (RFS) in OPSCC patients, called TransRP. TransRP consists of a CNN encoder to extract rich PET/CT image features, a Transformer encoder to learn global context features, and a fully connected network to incorporate clinical data for RFS prediction. We investigated three different methods for combining clinical features into TransRP. The experiments were conducted using the public HECKTOR 2022 challenge dataset, which includes pretreatment PET/CT scans, Gross Tumor Volume masks, clinical data, and RFS for OPSCC patients. The dataset was split into a test set (n = 120) and a training set (n = 362) for five-fold cross-validation. The results show that TransRP achieved the highest test concordance index of 0.698 (an improvement > 2%) in RFS prediction compared to several state-of-the-art clinical and CNN-based methods. In addition, we found that incorporating clinical features with image features obtained from the Transformer encoder performed better than using the Transformer encoder to extract features from both clinical and image features. The code for this study is available at (https://github.com/baoqiangmaUMCG/TransRP).",,https://openreview.net/pdf/351b4bef97c0fac56b0b3bd6078d371945e6af13.pdf,https://openreview.net/forum?id=eF_6td_piu-
Video pretraining advances 3D deep learning on chest CT tasks,Alexander Ke;Shih-Cheng Huang;Chloe P O'Connell;Michal Klimont;Serena Yeung;Pranav Rajpurkar,Poster,Video pretraining;Computed Tomography;Chest CTs;3D Deep Learning,"Large-scale video pretraining improves the performance of 3D models on chest CT tasks, allows them to outperform 2D baselines, and is more effective than small-scale in-domain supervised pretraining.","Pretraining on large natural image classification datasets such as ImageNet has aided model development on data-scarce 2D medical tasks. 3D medical tasks often have much less data than 2D medical tasks, prompting practitioners to rely on pretrained 2D models to featurize slices. However, these 2D models have been surpassed by 3D models on 3D computer vision benchmarks since they do not natively leverage cross-sectional or temporal information. In this study, we explore whether natural video pretraining for 3D models can enable higher performance on smaller datasets for 3D medical tasks. We demonstrate video pretraining improves the average performance of seven 3D models on two chest CT datasets, regardless of finetuning dataset size, and that video pretraining allows 3D models to outperform 2D baselines. Lastly, we observe that pretraining on the large-scale out-of-domain Kinetics dataset improves performance more than pretraining on a typically-sized in-domain CT dataset. Our results show consistent benefits of video pretraining across a wide array of architectures, tasks, and training dataset sizes, supporting a shift from small-scale in-domain pretraining to large-scale out-of-domain pretraining for 3D medical tasks.",https://www.catalyzex.com/paper/video-pretraining-advances-3d-deep-learning/code,https://openreview.net/pdf/8bacf537a50dd20474f8d93b7b067d057e7831df.pdf,https://openreview.net/forum?id=zhpP7zluLBk
