Title,Authors,Session,Keywords,TL;DR,Abstract,Community Implementations,PDF,Paper Page
ALO: Addressing Class Imbalance in Radiology Report Generation through Anatomy-Level Oversampling,Lukas Buess;Robert Kurin;Adarsh Bhandary Panambur;Tomas Arias-Vergara;Andreas Maier,Poster,Class imbalance;Structured report generation;Vision-language models,,"Radiology report generation aims to connect visual understanding with clinical language, yet most methods rely on free-text supervision, which is highly variable and difficult to evaluate. Clinical datasets are also dominated by normal findings, causing models to underreport abnormalities. While recent works focus on architectural advances, we show that structured supervision and balanced sampling can yield substantial gains in clinical performance. We convert free-text reports into structured anatomy-level representations and introduce Anatomy-Level Oversampling (ALO), a data centered sampling strategy that balances normal and abnormal findings for each anatomical region. This structure provides consistent supervision and enables more informative evaluation. Across three public datasets, ALO improves sensitivity to pathological findings while remaining fully model agnostic. On internal validation, ALO increases F1-Score by 50\% and CRG by 5.8\%, and on external validation, it increases F1-Score by 45.1\% and CRG by 5\%. These results highlight the importance of structured data and balanced sampling for reliable report generation.",,https://openreview.net/pdf/7f0246d789a9402b3ae8fc4264787bad79e6622a.pdf,https://openreview.net/forum?id=hhbIvUiUUL
Aloe-Vision: Robust Vision-Language Models for Healthcare,Jaume Guasch-Martí;Enrique Lopez-Cuena;Martín Suárez-Fernández;Jordi Bayarri-Planas;Anna Arias-Duart;Dario Garcia-Gasulla,Poster,LVLMs;Healthcare;Adversarial evaluation,,"Large Vision-Language Models (LVLMs) specialized in healthcare are emerging as a promising research direction due to their potential impact in clinical and biomedical applications. However, progress is constrained by the scarcity of high-quality medical multimodal data, concerns about robustness in safety-critical settings, and the narrow and potentially contaminated evaluation benchmarks that limit reliable assessment. To address these issues, the field requires state-of-the-art solutions to be fully open and reproducible systems in which all components can be inspected, evaluated, and improved. This work introduces Aloe-Vision-Data, a large-scale, quality-filtered mixture which integrates both medical and general domains across multimodal and text-only sources, designed for direct use in model fine-tuning. Building on this dataset, we train the Aloe-Vision family of medical LVLMs, openly released with full weights, training recipes and data, in two scales (7B and 72B). Through comprehensive benchmarking, we demonstrate that high quality training mixtures produce balanced LVLMs which yield significant gains over the baseline models without compromising general capabilities, achieving competitive performance with respect to state-of-the-art alternatives. To support reliable evaluation, we introduce CareQA-Vision, a carefully curated vision benchmark derived from MIR and EIR exams, the residency entrance exams for medical and nursing specialists in Spain, offering novel vision questions with low likelihood of contamination. Finally, we show that current LVLMs remain vulnerable to adversarial and misleading inputs, underscoring reliability challenges in clinical contexts.",,https://openreview.net/pdf/848318f645a5e5422ea1d8ee355a829ef0b76886.pdf,https://openreview.net/forum?id=oNLRoupfUy
Anatomical Longitudinal Cortical Surface Registration,Aakash Saboo;Ashleigh Davies;Nashira Baena;Kaili Liang;Jiaxin Xiao;Yourong Guo;Renato Besenczi;Jonathan O'Muircheartaigh;Emma C. Robinson,Poster,Geometric Deep Learning;Registration;Deformation,Register surfaces using native anatomical surfaces instead of spherical projection which improves registration metrics,"Longitudinal cortical surface registration is essential for accurately characterizing developmental and neurodegenerative trajectories, thereby facilitating a mechanistic understanding of cortical growth and the identification of biomarkers. This is hindered by current registration networks, which work on spherical projections of the cortical surface. Therefore, in this work, we present a novel longitudinal registration framework that operates directly on complex anatomical geometries by integrating a learning-based network with pairwise instance optimization. This hybrid strategy leverages the network to establish a robust initial alignment, which is subsequently refined through optimization to ensure high-fidelity registration. We demonstrate that this method yields growth maps with superior smoothness compared to baselines, enhancing their clinical utility, while rigorously preserving topological integrity as evidenced by analyses of self-intersecting faces, areal distortion, and anisotropic strain",,https://openreview.net/pdf/9b1d23fabe6476da649d856803a84316e8920d00.pdf,https://openreview.net/forum?id=1h1Q2IaP6H
Anatomy-Grounded Weakly Supervised Prompt Tuning for Chest X-ray Latent Diffusion Models,Konstantinos Vilouras;Ilias Stogiannidis;Junyu Yan;Alison Q O'Neil;Sotirios A. Tsaftaris,Poster,Chest X-rays;Text-to-Image Latent Diffusion Models;Phrase Grounding,,"Latent Diffusion Models have shown remarkable results in text-guided image synthesis in recent years. In the domain of natural (RGB) images, recent works have shown that such models can be adapted to various vision-language downstream tasks with little to no supervision involved. On the contrary, text-to-image Latent Diffusion Models remain relatively underexplored in the field of medical imaging, primarily due to limited data availability (e.g., due to privacy concerns). In this work, focusing on the chest X-ray modality, we first demonstrate that a standard text-conditioned Latent Diffusion Model has not learned to align clinically relevant information in free-text radiology reports with the corresponding areas of the given scan. Then, to alleviate this issue, we propose a fine-tuning framework to improve multi-modal alignment in a pre-trained model such that it can be efficiently repurposed for downstream tasks such as phrase grounding. Our method sets a new state-of-the-art on a standard benchmark dataset (MS-CXR), while also exhibiting robust performance on out-of-distribution data (VinDr-CXR). We further validate our approach through a pilot qualitative study and an experiment on grounded disease classification. Our code will be made publicly available at \url{https://github.com/vios-s}.",,https://openreview.net/pdf/2f3ff8595cfdf9ec290d9c483c239fe92594da9a.pdf,https://openreview.net/forum?id=ldhzowQkgX
ASTIH: A collection of axon and myelin segmentation datasets from multiple histology studies,Armand Collin;Mathieu Boudreau;Julien Cohen-Adad,Poster,Histology;Axon;Myelin;Open Dataset;Segmentation;Microscopy.,"ASTIH provides a standardized benchmark of over 69,000 manually segmented fibers across diverse modalities (TEM, SEM, Bright-field) and species to facilitate high-throughput neurohistology analysis.","Large-scale analysis of axon and myelin morphometry in nervous tissues is fundamental to neuroscience research, yet manual quantification remains a profound bottleneck, limiting the scale and efficiency of studies. To address this, we introduce the Axon Segmentation Training Initiative for Histology (ASTIH), a publicly accessible resource designed to propel the development and validation of automated histomorphometry tools. ASTIH comprises five meticulously curated datasets, standardized for machine learning applications, featuring over 69,000 manually segmented axon fibers. These datasets exhibit significant diversity, spanning three microscopy modalities (TEM, SEM, bright-field), three species (mouse, rat, rabbit), and three distinct anatomical regions (brain, spinal cord, peripheral nerves) with varying pixel resolutions (from ~0.2 to 0.002 $\mu m/px$). All datasets contain detailed annotations with standardized boundary delineation between adjacent fibers, enabling effective use for both semantic and instance segmentation tasks. We also provide thoroughly evaluated baseline segmentation models for every dataset in the collection to facilitate future benchmarking.",,https://openreview.net/pdf/0d788f5a78a27a41a6fdc10d0f7fe52e8d2a89bc.pdf,https://openreview.net/forum?id=ExBq9A8Ypk
Attention-to-Survival: Multimodal Fracture Risk Prediction Based on Pelvic Radiographs and Clinical Data from the Study of Osteoporotic Fractures,Niklas Christoph Koser;Marten Johannes Finck;Silja Janßen;Coenraad Mouton;Li-Yung Lui;Steven Ron Cummings;Kevin Köser;Soren Pirk;Jan-Bernd Hövener;Claus-C. Glüer,Poster,Survival Analysis;Hip Fracture Risk;Multimodal;Deep Learning,We introduce a multimodal deep survival model that combines pelvic radiographs and clinical data to predict individualized hip fracture risk more accurately than BMD or FRAX.,"Osteoporotic changes in the hip structure render the proximal femur particularly vulnerable to fractures, which leads to severe consequences for patients' health and significant socioeconomic burdens, a strongly increasing problem in aging populations. Accurate risk estimation is therefore essential for initiating timely preventive measures. However, the current clinical standard measures bone mineral density (BMD) and the Fracture Risk Assessment Tool (FRAX) provide only limited predictive value. Neither BMD nor FRAX capture structural characteristics that could be derived from pelvic radiographs that are widely available. To address this gap, we present the Attention-to-Survival Fusion (ATSF) model, a multimodal survival analysis framework that combines clinical risk factors (CRFs) with pelvic radiograph features. An attention-based architecture equipped with a deep conditional transformation model (DCTM) prediction head enables accurate estimation of time-dependent fracture risk. The ATSF model is designed to accommodate missing clinical variables, handle all forms of non-informative censoring, and provides modality-specific interpretability through the attention mechanisms. It was developed, validated and tested with data of 7825 women from the Study of Osteoporotic Fractures (SOF) followed for fracture incidence for 23 years. We benchmark ATSF against established baselines, including FRAX, the Cox proportional hazards model (CoxPH), and a deep learning reference model. Our results demonstrate significant superior performance across concordance index (C-index) and area under the receiver operating characteristic curve (AUC), indicating the importance of integrating radiographic and clinical data within a unified survival framework. Furthermore, offering improved interpretability and a scalable multimodal design, the proposed method provides a promising alternative for advancing individualized hip-fracture risk prediction in osteoporosis research and precision medicine.",,https://openreview.net/pdf/452267d5fd3ad3dcc79460fca9c6afd382496474.pdf,https://openreview.net/forum?id=pDaiU1SVLD
Automated Quality Assessment of Blind Sweep Obstetric Ultrasound for Improved Diagnosis,Prasiddha Bhandari;Kanchan Poudel;Nishant Luitel;Bishram Acharya;Angelina Ghimire;Tyler Wellman;Kilian Koepsell;Pradeep Raj Regmi;Bishesh Khanal,Poster,Blind sweep ultrasound;quality assessment;obstetric imaging;AI robustness;prenatal care,"BSOU enables minimally trained operators to collect sweep videos for AI, but performance drops with protocol errors. We show how acquisition mistakes impact key tasks and how automated quality checks detect issues and improve results.","Blind Sweep Obstetric Ultrasound (BSOU) enables scalable fetal imaging in low-resource settings by allowing minimally trained operators to acquire standardized sweep videos for automated Artificial Intelligence(AI) interpretation. However, the reliability of such AI systems depends critically on the quality of the acquired sweeps, and little is known about how deviations from the intended protocol affect downstream predictions. In this work, we present a systematic evaluation of BSOU quality and its impact on three key AI tasks: sweep-tag classification, fetal presentation classification, and placenta-location classification. We simulate plausible acquisition deviations, including reversed sweep direction, probe inversion, and incomplete sweeps, to quantify model robustness, and we develop automated quality-assessment models capable of detecting these perturbations. To approximate real-world deployment, we simulate a feedback loop in which flagged sweeps are “re-acquired”, showing that such correction improves downstream task performance. Our findings highlight the sensitivity of BSOU-based AI models to acquisition variability and demonstrate that automated quality assessment can play a central role in building reliable, scalable AI assisted prenatal ultrasound workflows, particularly in low-resource environments.",,https://openreview.net/pdf/74be9c562aef8211652a5b0fe63455e471661e96.pdf,https://openreview.net/forum?id=3QOn69s402
BETA: Resting-state fMRI Biotypes for tDCS Efficacy in Anxiety among Older Adults at Risk for Alzheimer's Disease,Skylar Stolte;Junfu Cheng;Chintan Acharya;Lin Gu;Andrew O'Shea;Aprinda Indahlastari;Adam J. Woods;Ruogu Fang,Poster,Anxiety;tDCS;ADRD;functional MRI;biotypes,"BETA uses fMRI data to identify anxiety subtypes in older adults, predicting who will benefit from tDCS therapy.","Anxiety is usually gauged by self‑report, yet a single symptom level can reflect disparate neural circuitry. In Alzheimer’s disease and related dementias (ADRD) this heterogeneity becomes a barrier to effective neuromodulation: some patients may benefit from transcranial direct‑current stimulation (tDCS), while others may not. To overcome this obstacle, we introduced BETA (Biotypes for tDCS Efficacy in Anxiety), a data‑driven pipeline that uses resting‑state fMRI functional connectivity to derive anxiety subtypes that are intrinsically linked to tDCS response. A transformer‑based variational autoencoder compresses high‑dimensional connectivity into a 50‑dimensional latent embedding that emphasizes networks implicated in cognitive aging and anxiety. A deep‑embedded clustering loss, regularized by a clinically informed term that pulls together individuals who exhibit similar post‑tDCS anxiety change, yields four distinct subtypes. Across all subtypes, disrupted coupling between sensory‑processing and higher‑order cognitive regions emerges as a common hallmark. Crucially, one cluster is resistant to frontal‑lobe tDCS, whereas two clusters demonstrate significant anxiety reduction following stimulation. The responsive subtypes are defined by strengthened connectivity between the lateral occipital cortex—superior division (sLOC) and medial frontal cortex (MedFC), and between sLOC and the intracalcarine cortex (ICC). BETA demonstrates that fMRI‑based subtyping can directly identify which patients are likely to benefit from tDCS, providing a concrete roadmap for precision psychiatry in ADRD and facilitating tailored therapeutic strategies for anxiety.",,https://openreview.net/pdf/5e795b519eee84e524af9190d5a9ffcb912ad0af.pdf,https://openreview.net/forum?id=dzoTfVJUsT
Beyond Classification: Elaborating Network Predictions for Better Weakly Supervised Quantization,Chih-Chieh Chen;Chang-Fu Kuo,Poster,ICH classification;heatmap generations;weakly supervised localization.,,"For clinical applications, more detailed information such as specific locations and ROI
volumes is preferred. However, most of the time only classification annotations are avail-
able. Class Activation Mapping (CAM) and its variants are the most commonly used
techniques for weakly supervised localization tasks. In this study, we assessed both tradi-
tional and modern network architectures regarding classification accuracy and CAM visu-
alization. Although all networks achieved high AUROC scores and their heatmaps closely
corresponded to pathology locations, we observed that the heatmaps were influenced by the
particular network architectures and pretrained weights used. Additionally, current models
produce heatmaps from small latent spaces (e.g. 16 × 16), which limits the precision of
these heatmaps for further detailed analysis.
Based on the observations mentioned above, we designed a UNet-style architecture that
utilizes pretrained classification networks as the encoder and produces heatmaps within a
latent space of size 128 × 128. We observed that the generated heatmaps are more detailed
and suitable for weakly supervised segmentation. We validated the effectiveness of our
approach using the intracerebral hemorrhage (ICH) dataset.",,https://openreview.net/pdf/c5ad4a0b1ab9cbf60e7a947f7d6305c63bd6eaca.pdf,https://openreview.net/forum?id=jMUm4KXse1
"Beyond Diffusion: Consistency Models for One‑Step, High‑Fidelity MRI Reconstruction",Mary-Brenda Akoda;Chen Qin,Poster,MRI reconstruction;diffusion models;consistency models;inverse problems;cardiac MRI,,"Magnetic resonance imaging (MRI) provides excellent soft-tissue contrast, but suffers from long acquisition times, limiting throughput and increasing patient discomfort. Diffusion-based generative models have recently achieved state-of-the-art reconstruction quality for accelerated MRI, but typically require hundreds to thousands of neural function evaluations (NFEs), which severely limits their practicality in time-sensitive clinical settings. We introduce C-MORE (Consistency-Model-based One-step REconstruction for MRI), to our knowledge, the first one-step consistency model framework for accelerated MRI reconstruction. C-MORE investigates an unconditional one-step prior and solves the inverse problem in one NFE by leveraging measurement-guided encoding and tunable physics-based refinement, thus eliminating multi-NFE diffusion sampling, while retaining a controllable quality-speed trade-off. On the MICCAI CMR$\times$Recon dataset spanning multiple cardiac contrasts and both single- and multi-coil acquisitions, C-MORE outperforms state-of-the-art diffusion‑based samplers and strong non-diffusion unrolled methods across accelerations in just 1 NFE, while reconstructing images in $0.18-0.52$ s ($\approx$$22-193$$\times$ faster than diffusion-based methods requiring hundreds of NFEs). Remarkably, without any retraining or finetuning, C-MORE also demonstrates cross-anatomy generalisation to the unseen fastMRI knee dataset from NYU Langone Health and Facebook AI Research, again surpassing state‑of‑the‑art methods across accelerations. These results establish C-MORE as a practical blueprint for real-time, high-fidelity MRI reconstruction across diverse contrasts, acquisition settings, anatomies, and accelerations.",,https://openreview.net/pdf/42243c47f9145f79bc44829e9ca27e55f5cf1519.pdf,https://openreview.net/forum?id=0x07ZJMI6N
Beyond Machine Interpretation: Learning from Expert Over-Reads Improves ECG Diagnosis,Sunwoo Kwak;Fengbei Liu;Nusrat Binta Nizam;Ilan Richter;Nir Uriel;Peter M. Okin;Mert R. Sabuncu,Poster,ECG;Expert Over-read;Self-training;Contrastive learning;Clinical AI,Over-read ECG Model,"Automated machine-read ECG interpretations are widely used in clinical practice but often unreliable, leading to systematic diagnostic errors. This work investigates how training with cardiologist over-reads impacts model accuracy and clinical reliability. Using a large paired corpus of over two million ECGs containing both machine and expert interpretations, we evaluate three learning paradigms: (i) supervised learning on expert over-read labels, (ii) Self-training that extends expert supervision to public ECGs, and (iii) multi-modal contrastive learning with CLIP and NegCLIP. Across all settings, models trained with expert over-read data consistently outperform those trained on machine-read labels, especially for rare but clinically important conditions. Self-training and NegCLIP further demonstrate scalable strategies to propagate expert knowledge beyond labeled datasets. These findings highlight the essential role of expert over-reads in developing trustworthy and clinically aligned ECG AI systems. Code and model can be found at this link : https://github.com/tyoung089/Overread_ecg",,https://openreview.net/pdf/be595bed5332f5d30b2ab4965a2764fa91e0da15.pdf,https://openreview.net/forum?id=XrzUmhAqMM
Beyond Natural Images: A Dual-Stream DINOv3 Framework for PET/CT Segmentation,Yu-Nong Lin;Shansong Wang;Mojtaba Safari;Xiaofeng Yang,Poster,Self-supervised learning;DINO;PET/CT;Foundation Model;Segmentation,"Dual-DINO introduces the first PET-specific DINOv3 encoder and a dual-stream PET/CT framework that achieves superior tumor segmentation through separate, domain-aligned pretraining of each modality.","Self-supervised vision transformers like DINOv3 are strong universal feature extractors, yet their transferability to functional medical imaging remains limited when pretrained on misaligned natural-image domains. In this work, we introduce Dual-DINO, a dual-stream framework for PET/CT that addresses two key gaps in existing work: the absence of a public, PET-specific pretrained encoder and the reliance on fully paired PET/CT data for multimodal pretraining. First, we presented the first PET-specific DINOv3 encoder, pretrained exclusively on large-scale public FDG-PET datasets using the full three-stage DINOv3 self-distillation pipeline. Second, we proposed a modality-separated PET/CT framework in which PET- and CT-specific encoders are pretrained independently and fused during finetuning via multiscale cross-attention, enabling multimodal representation learning without requiring paired data during pretraining. 

Evaluation on the HECKTOR tumor segmentation benchmark demonstrated three central findings: (1) misaligned natural-image pretraining degrades PET/CT performance relative to training from scratch, (2) domain-aligned CT pretraining substantially improves segmentation across all tumor sizes, and (3) dual-stream PET/CT pretraining achieves the best performance overall, highlighting the complementary contributions of functional and anatomical cues. Together, these results provide a fully public PET encoder and a scalable PET/CT foundation model that support domain-aligned representation learning under realistic clinical data constraints.",,https://openreview.net/pdf/f862b894c4116eed80538269d16270a83e4e8541.pdf,https://openreview.net/forum?id=dWscecyqer
Beyond scalar losses: calibrating segmentation models via gradient vector field surgery,Laurin Lux;Alexander H Berger;Moritz Knolle;Daniel Rueckert;Johannes C. Paetzold,Poster,calibration;image segmentation;gradient surgery;tumor segmentation,"Combating miscalibration in segmentation networks with a ""gradient surgery"" approach that modifies the gradient dynamics of region-based loss functions to scale linearly with probabilistic error.","Region-based loss functions, such as the Dice loss, have established themselves as the de facto standard for highly class- and region-imbalanced segmentation tasks. However, models trained using region-based loss functions are notoriously miscalibrated and typically yield over-confident predictions. In medical imaging applications, such as defining tumor resection margins, this miscalibration is hindering clinical adoption. In this work, we outline a novel gradient perspective on this overconfidence and show how it affects region-based loss functions. We propose a ""surgery"" on the gradient vector field as a simple, yet effective intervention to mitigate calibration issues. This surgery adds a factor to the loss's partial derivative, scaling the gradient's magnitude linearly with the prediction error. In empirical evaluations across 2D and 3D medical segmentation tasks, we demonstrate the effectiveness of this intervention while maintaining high prediction accuracy when used in conjunction with any region-based loss function.",,https://openreview.net/pdf/6dde1d6f1795c52d515a1233d43ccea73df8149f.pdf,https://openreview.net/forum?id=pOQR7nh84n
