Title,Authors,Session,Keywords,TL;DR,Abstract,Community Implementations,PDF,Paper Page
DuoFormer: Leveraging Hierarchical Visual Representations by Local and Global Attention,Xiaoya Tang;Bodong Zhang;Man M. Ho;Beatrice Knudsen;Tolga Tasdizen,Oral,Vision Transformer · Inductive Bias · Multi-scale features.,,"Despite the widespread adoption of transformers in medical applications, the exploration of multi-scale learning through transformers remains limited, while hierarchical representations are thought to be advantageous for medical diagnosis. We propose a novel hierarchical transformer model that adeptly integrates the feature extraction capabilities of Convolutional Neural Networks (CNNs) with the advanced representational potential of Vision Transformers (ViTs). Addressing the lack of inductive biases and dependence on extensive training datasets in ViTs, our model employs a CNN backbone to generate hierarchical visual representations. These representations are adapted for transformer input through an innovative patch tokenization process, preserving the inherited multi-scale inductive biases. We also introduce a scale-wise attention mechanism that directly captures intra-scale and inter-scale associations. This mechanism complements patch-wise attention by enhancing spatial understanding and preserving global perception, which we refer to as local and global attention, respectively. Our model significantly outperforms baseline models in terms of classification accuracy, demonstrating its efficiency in bridging the gap between Convolutional Neural Networks (CNNs) and Vision Transformers (ViTs). The components are designed as plug-and-play for different CNN architectures and can be adapted for multiple applications. The code is available at \href{https://github.com/xiaoyatang/DuoFormer.git}{https://github.com/xiaoyatang/DuoFormer.git}.",,https://openreview.net/pdf/d649dc0ece076e597a508e9a3234a3c86297ae5e.pdf,https://openreview.net/forum?id=zEtnTqMORk
Evaluating Shortcut Utilization in Deep Learning Disease Classification through Counterfactual Analysis,Vibujithan Vigneshwaran;Emma A.M. Stanley;Raissa Souza;Erik Ohara;Matthias Wilms;Nils Forkert,Oral,Shortcuts;counterfactual;Parkinson's disease;bias mitigation,Measuring the extent to which shortcuts are utilized by a deep learning disease classification models through counterfactually removing potential shortcut attributes from the layers.,"Although deep learning models can surpass human performance in many medical image analysis tasks, they remain vulnerable to algorithmic shortcuts, where spurious correlations in the data are exploited, which may lead to reduced trust in their predictions/classifications. This issue is especially concerning when models rely on protected attributes (e.g., sex, race, or site) as shortcuts. Such shortcut reliance not only impairs their ability to generalize to unseen datasets but also raises fairness concerns, ultimately undermining their purpose for computer-aided diagnosis. Previous techniques for analyzing protected attributes, such as supervised prediction layer information tests, only highlight the presence of protected attributes in the feature space but do not confirm their role in solving the primary task. Determining the impact of protected attributes as shortcuts is particularly challenging, as it requires knowing how a model would perform without those attributes — a counterfactual scenario typically unattainable in real-world data. As a workaround, researchers have addressed the absence of counterfactuals by generating synthetic datasets with and without protected attributes. In this study, we propose a novel approach to evaluate real-world datasets and determine the extent to which each protected attribute is used as a shortcut in a classification task. Therefore, we define and train a causal generative model to produce causally-grounded counterfactuals, removing protected attributes from activations and allowing us to measure their impact on model performance. Employing T1-weighted MRI data from 9 sites (835 subjects: 426 with Parkinson’s disease (PD) and 409 healthy), we demonstrate that counterfactually removing the 'site' attribute from the penultimate layer of a trained classification model reduced the AUROC for PD classification from 0.74 to 0.65, indicating a 9% performance improvement achieved by using 'site' as a shortcut. In contrast, counterfactually removing the 'sex' attribute had minimal impact on performance, with only a slight change of 0.004, indicating that 'sex' was not utilized as a shortcut by the classification model. The proposed method offers a robust framework for assessing shortcut utilization in medical image classification, paving the way for improved bias detection and mitigation in medical imaging tasks. The code for this work is available on https://github.com/vibujithan/shortcut-analysis.",,https://openreview.net/pdf/f1671e38a3fefda63b04165aee4595c396c667aa.pdf,https://openreview.net/forum?id=vxSo5TJxlB
Family of Deep Image Prior Networks for Accelerated 3D LGE-MRI Acquisition with Enhanced Reconstruction,Md Hasibul Husain Hisham;Shireen Elhabian;Ganesh Adluru;Andrew Arai;Eugene Kholmovski;Ravi Ranjan;Edward Dibella,Oral,unsupervised network;mri reconstruction;deep image prior;unet;image reconstruction,Family of Deep Image Prior Networks for Accelerated 3D LGE-MRI Acquisition with Enhanced Reconstruction,"Late Gadolinium Enhancement (LGE) MRI is essential for visualizing and treating left atrial fibrosis, but current protocols require lengthy acquisition times (7-20 minutes) and often produce suboptimal image quality. While recent advances in isotropic imaging have shown promise, scan times of 12-15 minutes still present clinical challenges. This study evaluates the efficacy of existing Deep Image Prior (DIP) frameworks for accelerated 3D LGE-MRI reconstruction. We comprehensively assess multiple DIP variants - vanilla DIP, reference-guided DIP, DIP with Total Variation, and self-guided DIP - on their ability to reconstruct high-quality isotropic (1.25mm$^3$) images from highly undersampled k-space data. Using data from 10 subjects, we demonstrate that self-guided DIP achieves superior reconstruction quality (PSNR: 32.8±1.2 dB, SSIM: 0.891±0.015 at 1/4th of acquisition time) compared to traditional compressed sensing and other DIP variants. Our evaluation shows that DIP-based reconstruction can maintain diagnostic quality with acquisition times reduced to 2-4 minutes, particularly in preserving thin left atrial wall details. These findings suggest that DIP-based methods could improve clinical workflow efficiency and patient comfort in high-resolution 3D LGE studies for atrial fibrillation patients.",,https://openreview.net/pdf/1788134241f7d18132812c9e18937d089cf7f86d.pdf,https://openreview.net/forum?id=oLTpF4mxZc
FLAIRBrainSeg: Fine-Grained Brain Segmentation Using FLAIR MRI Only,Le Bot Edern;Rémi Giraud;Boris Mansencal;Thomas tourdias;Jose V Manjon;Pierrick Coupe,Oral,Fine-grained segmentation; Magnetic Resonance Imaging; FLAIR; Convolutional Neural Networks,A novel method for FLAIR-based fine-grained segmentation.,"This paper introduces a novel method for brain segmentation using only FLAIR MRIs, specifically targeting cases where access to other imaging modalities is limited. By leveraging existing automatic segmentation methods, we train a network to approximate segmentations, typically obtained from T1-weighted MRIs. Our method, called FLAIRBrainSeg, produces segmentations of 132 structures and is robust to multiple sclerosis lesions. Experiments on both in-domain and out-of-domain datasets demonstrate that our method outperforms modality-agnostic approaches based on image synthesis, the only currently available alternative for performing brain parcellation using FLAIR MRI alone. This technique holds promise for scenarios where T1-weighted MRIs are unavailable and offers a valuable alternative for clinicians and researchers in need of reliable anatomical segmentation.",,https://openreview.net/pdf/339e760dce4d8651dfd076514df6227947a48fd3.pdf,https://openreview.net/forum?id=zi0EIXZk7V
Imitating Radiological Scrolling: A Glocal-Lobal Attention Model for 3D Chest CT Volumes Multi-Label Anomaly Classification,Théo Di Piazza;Carole Lazarus;Olivier Nempont;Loic Boussel,Oral,3D Computed Tomography;Multi-label classification;Attention Mechanism;Convolutional Neural Network,"We propose CT-Scroll, a global-local attention model for 3D CT scans that emulates radiologists’ scrolling-based navigation along axial slices for multi-label anomaly classification.","The rapid increase in the number of Computed Tomography (CT) scan examinations has created an urgent need for automated tools, such as organ segmentation, anomaly classification, and report generation, to assist radiologists with their growing workload.  Multi-label classification of Three-Dimensional (3D) CT scans is a challenging task due to the volumetric nature of the data and the variety of anomalies to be detected. Existing deep learning methods based on Convolutional Neural Networks (CNNs) struggle to capture long-range dependencies effectively, while Vision Transformers require extensive pre-training, posing challenges for practical use. Additionally, these existing methods do not explicitly model the radiologist's navigational behavior while scrolling through CT scan slices, which requires both global context understanding and local detail awareness. In this study, we present CT-Scroll, a novel global-local attention model specifically designed to emulate the scrolling behavior of radiologists during the analysis of 3D CT scans. Our approach is evaluated on two public datasets, demonstrating its efficacy through comprehensive experiments and an ablation study that highlights the contribution of each model component.",,https://openreview.net/pdf/27aa01e2de4670ea79ab786c802172cddddd0479.pdf,https://openreview.net/forum?id=YPBbNAmGXW
Improving brain disorder diagnosis with advanced brain function representation and Kolmogorov-Arnold Networks,Tyler Ward;Abdullah Al Zubaer Imran,Oral,Brain disorder diagnosis;brain function representation;classification;deep learning;Kolmogorov-Arnold Network;transformer,This work explores the efficacy of Kolmogorov-Arnold Networks (KANs) in replacing multi-layer perceptrons (MLPs) for brain disorder diagnosis based on thorough experimentation with a state-of-the-art transformer-based classification model.,"Quantifying functional connectivity (FC), a vital metric for the diagnosis of various brain disorders traditionally relies on the use of a pre-defined brain atlas. However, using such atlases can lead to issues regarding selection bias and lack of regard for specificity. Ad- dressing this, we propose a novel transformer-based classification network (ABFR-KAN) with effective brain function representation, to aid in diagnosing autism spectrum disorder (ASD). ABFR-KAN leverages Kolmogorov-Arnold Network (KAN) blocks replacing traditional multi-layer perceptron (MLP) components. Thorough experimentation reveals the effectiveness of ABFR-KAN in improving the diagnosis of ASD under various configurations of the model architecture. Our code is available at https://github.com/tbwa233/ABFR-KAN.",,https://openreview.net/pdf/48d60dad03b452769f680ad7d08ff64b6f34efe1.pdf,https://openreview.net/forum?id=YmUDkDQhCW
LOTUS: Latent Outpainting Diffusion Model for Three-Dimensional Ultrasound Stitching,Xing Yao;Runxuan Yu;Nick DiSanto;Ehsan Khodapanah Aghdam;Kanyifeechukwu Jane Oguine;Daiwei Lu;Ange Lou;Jiacheng Wang;Dewei Hu;Gabriel A Arenas;Baris Oguz;Alison Marie Pouch;Nadav Schwartz;Brett Byram;Ipek Oguz,Oral,Latent Diffusion Model;Ultrasound;Outpainting;Registration,"We propose LOTUS, a novel Latent Diffusion Model (LDM) specifically designed for 3DUS FOV outpainting and improve the 3DUS stitching performance","3D ultrasound (3DUS) stitching can enlarge the field-of-view (FOV) by registering partially overlapping 3DUS images collected from different probe positions. However, standard registration algorithms frequently encounter difficulties with this task, primarily due to the sector-shaped FOV, which often leads to pronounced local minima, thereby obstructing optimization efforts.
To address these limitations, we propose LOTUS, a novel Latent Diffusion Model (LDM) specifically designed for 3DUS FOV outpainting. LOTUS innovatively encodes the 3DUS data into a compact latent space and performs outpainting at test time, effectively extending the sector-shaped FOV into a standard rectangular shape. This transformation facilitates a more robust registration by mitigating the issues of local minima associated with the original FOV shape. Experimental results show that LOTUS significantly improves the accuracy of the registration as well as the efficiency of the outpainting process compared to existing models. The code is available at https://github.com/MedICL-VU/LOTUS.",,https://openreview.net/pdf/e664de5aa0a7043e83c6513a92fa59e80071e417.pdf,https://openreview.net/forum?id=EyaeQLYCZP
Machine Learning with Scarce Data: Ejection Fraction Prediction Using PLAX View,Zhiyuan Gao;Dominic Yurk;Yaser S. Abu-Mostafa,Oral,Scarce data;Ejection fraction;Echocardiography;Parasternal Long-Axis (PLAX);Video View Classification;Proxy Labeling;PhysioNet MIMIC Dataset,"We leveraged scarce public echo data to develop a large PLAX dataset with proxy EF labels, achieving a 6.86% MAE for EF prediction from PLAX views,  setting the first reproducible benchmark for EF estimation when apical views aren’t available.","We developed a machine learning model to predict left ventricular ejection fraction (LVEF/EF) from parasternal long-axis (PLAX) echocardiographic videos. Because public datasets with labeled PLAX videos are virtually non-existent, our work focuses on an innovative data generation strategy to overcome this scarcity. By leveraging a time-based correlation between clinical notes and echocardiographic videos, combined with fine-tuning view classifiers and proxy labeling, we effectively created a large labeled PLAX dataset and achieved a mean absolute error (MAE) of 6.86%. Given that Apical four-chamber methods, the clinical standard, report MAE values of 6%-7%, our results demonstrate that EF estimation from PLAX views is both feasible and clinically relevant.  This surpasses the performance of existing methods and provides a clinically useful solution for situations where apical views may not be feasible.  The EF labels for PLAX videos, derived from publicly available datasets, are accessible at https://github.com/Jeffrey4899/PLAX_EF_Labels_202501.",,https://openreview.net/pdf/99064fb0596475430f27b47704a016911d54d042.pdf,https://openreview.net/forum?id=JEN5FzeFZj
MagNet: Multi-Level Attention Graph Network for Predicting High-Resolution Spatial Transcriptomics,Junchao Zhu;Ruining Deng;Tianyuan Yao;Juming Xiong;Chongyu Qu;Junlin Guo;Siqi Lu;Yucheng Tang;Daguang Xu;Mengmeng Yin;Yu Wang;Shilin Zhao;Yaohong Wang;Haichun Yang;Yuankai Huo,Oral,Spatial Transcriptomics;Computational Pathology;Medical Image Analysis,"In this paper, we introduce MagNet, a multi-level attention graph network designed for accurate prediction of high-resolution spatial transcriptomics.","The rapid development of spatial transcriptomics (ST) offers new opportunities to explore the gene expression patterns within the spatial microenvironment. Current research integrates pathological images to infer gene expression, addressing the high costs and time-consuming processes to generate spatial transcriptomics data. However, as spatial transcriptomics resolution continues to improve, existing methods remain primarily focused on gene expression prediction at low-resolution (55𝜇m) spot levels. These methods face significant challenges, especially the information bottleneck, when they are applied to high-resolution (8𝜇m) HD data. To bridge this gap, this paper introduces MagNet, a multi-level attention graph network designed for accurate prediction of high-resolution HD data. MagNet employs cross-attention layers to integrate features from multi-resolution image patches hierarchically and utilizes a GAT-Transformer module to aggregate neighborhood information. By integrating multilevel features, MagNet overcomes the limitations posed by low-resolution inputs in predicting high-resolution gene expression. We systematically evaluated MagNet and existing ST prediction models on both a private spatial transcriptomics dataset and a public dataset at three different resolution levels. The results demonstrate that MagNet achieves state-of-the-art performance at both spot level and high-resolution bin levels, providing a novel methodology and benchmark for future research and applications in high-resolution HD-level spatial transcriptomics. Code is available at https://github.com/Junchao-Zhu/MagNet.",,https://openreview.net/pdf/9a48d70ac1dfb6eb50466604e4377b543913e943.pdf,https://openreview.net/forum?id=oqZYjWKYkg
MedVAE: Efficient Automated Interpretation of Medical Images with Large-Scale Generalizable Autoencoders,Maya Varma;Ashwin Kumar;Rogier Van der Sluijs;Sophie Ostmeier;Louis Blankemeier;Pierre Joseph Marcel Chambon;Christian Bluethgen;Jip Prince;Curtis Langlotz;Akshay S Chaudhari,Oral,computer-aided detection and diagnosis;variational autoencoders;efficiency,"We introduce MedVAE, a family of large-scale medical image autoencoders. MedVAE is capable of downsizing medical images in order to improve downstream computational efficiency while preserving clinically-relevant features.","Medical images are acquired at high resolutions with large fields of view in order to capture fine-grained features necessary for clinical decision-making. Consequently, training deep learning models on medical images can incur large computational costs. In this work, we address the challenge of downsizing medical images in order to improve downstream computational efficiency while preserving clinically-relevant features. We introduce MedVAE, a family of six large-scale 2D and 3D autoencoders capable of encoding medical images as downsized latent representations and decoding latent representations back to high-resolution images. We train MedVAE autoencoders using a novel two-stage training approach with 1,052,730 medical images. Across diverse tasks obtained from 20 medical image datasets, we demonstrate that (1) utilizing MedVAE latent representations in place of high-resolution images when training downstream models can lead to efficiency benefits (up to 70x improvement in throughput) while simultaneously preserving clinically-relevant features and (2) MedVAE can decode latent representations back to high-resolution images with high fidelity. Our work demonstrates that large-scale, generalizable autoencoders can help address critical efficiency challenges in the medical domain.

Code: https://github.com/StanfordMIMI/MedVAE",,https://openreview.net/pdf/c336a2e2fc3016cb08c39dcb4c898b5e25fe7769.pdf,https://openreview.net/forum?id=jNmvKHniMe
Mesh-Prompted Anatomy Segmentation,Dingjie Su;Yihao Liu;Lianrui Zuo;Benoit Dawant,Oral,image registration;promptable segmentation;image correspondence,We present a novel technique for segmenting anatomical structures in medical images by using a canonical mesh as a prompt for the structure to be segmented.,"We present a novel technique for segmenting anatomical structures in medical images by using a canonical mesh as a prompt for the structure to be segmented. Unlike point-prompted segmentation methods, such as those based on Segment-Anything Models, mesh prompting reduces the ambiguity associated with point prompts and provides a stronger shape prior, which is particularly advantageous for many medical applications. Our approach performs mesh-prompted segmentation by registering the signed distance function (SDF) of the mesh to the target image using a vector-field attention network trained with boundary-based loss terms. Before registration, the prompted mesh is roughly aligned with the structure in the target image using a center prompt provided by the user. This method allows for independent initialization of each structure's position and the prediction of deformation fields specific to each structure, which offers advantages over segmentation via direct image registration that typically relies on a single deformation field to accommodate all structures. Additionally, it preserves surface correspondence better than image registration using region-based loss terms. We evaluate our method on two CT datasets featuring common ear and body structures. A comparison of our technique with image registration and other state-of-the-art segmentation methods shows that our approach achieves superior segmentation accuracy.",,https://openreview.net/pdf/8da2d707e32b258c28cbdbca2cca6d1b87d391f5.pdf,https://openreview.net/forum?id=YuHh2JioCs
Neural fields for tissue attenuation curve reconstruction in sparsely sampled time-resolved CT,Lucas de Vries;Rudolf Leonardus Mirjam Van Herten;P. Matthijs van der Sluijs;Ivana Isgum;Bart J. Emmer;Charles B.L.M. Majoie;Henk Marquering;Efstratios Gavves,Oral,conditional neural fields;CT perfusion;multiphase CT angiography;acute ischemic stroke,,"Time-resolved CT imaging can aid acute ischemic stroke diagnosis by visualizing contrast agent transport through the brain (micro)vasculature. CT perfusion imaging, while widely used for stroke diagnosis, requires approximately 30 sequential scans, leading to extensive radiation exposure and motion sensitivity. As an alternative to CTP perfusion imaging, some hospitals opt for multiphase CT angiography for time-resolved analysis with reduced radiation dose. However, multiphase CT angiography lacks standardized perfusion analysis capabilities, making it more challenging to interpret than CT perfusion imaging. We present Sparse Temporal Attenuation Reconstruction (STAR), a novel approach using conditional neural fields that reconstructs tissue attenuation curves from sparse observations, allowing for reduced radiation exposure and motion sensitivity with CT perfusion, while enabling perfusion analysis from multiphase CT angiography. Our method generates full tissue attenuation curves using only 4 out of 30 observations. The results show that perfusion maps from reconstructed data match the reference perfusion maps, potentially reducing radiation and allowing recovery of motion-corrupted images. Moreover, STAR enables perfusion analysis in centers using multiphase CT angiography. Consequently, STAR has the potential to improve the stroke imaging work-up while making perfusion analysis more widely accessible.",,https://openreview.net/pdf/f97b1a632573e9ecd2a3e94561de5bb5c93bd939.pdf,https://openreview.net/forum?id=jYTdkYeCv8
PRISM: High-Resolution & Precise Counterfactual Medical Image Generation using Language-guided Stable Diffusion,Amar Kumar;Anita Kriz;Mohammad Havaei;Tal Arbel,Oral,Counterfactual Image Synthesis;Diffusion;Foundation Models;Generative Models;Large Language Models,,"Developing reliable and generalizable deep learning systems for medical imaging faces significant obstacles due to spurious correlations, data imbalances, and limited text annotations in datasets. Addressing these challenges requires architectures robust to the unique complexities posed by medical imaging data. The rapid advancements in vision-language foundation models within the natural image domain prompt the question of how they can be adapted for medical imaging tasks. In this work, we present PRISM, a framework that leverages foundation models to generate high-resolution, language-guided medical image counterfactuals using Stable Diffusion. Our approach demonstrates unprecedented precision in selectively modifying spurious correlations (the medical devices) and disease features, enabling the removal and addition of specific attributes while preserving other image characteristics. Through extensive evaluation, we show how PRISM advances counterfactual generation and enables the development of more robust downstream classifiers for clinically deployable solutions. To facilitate broader adoption and research, we make our code publicly available at https://github.com/Amarkr1/PRISM.",,https://openreview.net/pdf/78221bf3d87d52c4341d0a14b66efb554f886c9f.pdf,https://openreview.net/forum?id=UpJMAlZNuo
Segment Anything for Histopathology,Titus Griebel;Anwai Archit;Constantin Pape,Oral,segment anything;histopathology;instance segmentation,"This paper presents PathoSAM, a SAM-based model for nucleus segmentation in H&E-stained histology images. It improves generalization across datasets, supports automatic and interactive segmentation, and addresses SAM's histopathology limitations.","Nucleus segmentation is an important analysis task in digital pathology. However, methods for automatic segmentation often struggle with new data from a different distribution, requiring users to manually annotate nuclei and retrain data-specific models. Vision foundation models (VFMs), such as the Segment Anything Model (SAM), offer a more robust alternative for automatic and interactive segmentation. Despite their success in natural images, a foundation model for nucleus segmentation in histopathology is still missing. Initial efforts to adapt SAM have shown some success, but did not yet introduce a comprehensive model for diverse segmentation tasks. To close this gap, we introduce PathoSAM, a VFM for nucleus segmentation, based on training SAM on a diverse dataset. Our extensive experiments show that it is the new state-of-the-art model for automatic and interactive nucleus instance segmentation in histopathology. We also demonstrate how it can be adapted for other segmentation tasks, including semantic nucleus segmentation. For this task, we show that it yields results better than popular methods, while not yet beating the state-of-the-art, CellViT. Our models are open-source and compatible with popular tools for data annotation. We also provide scripts for whole-slide image segmentation.",,https://openreview.net/pdf/34a62b434bf44a52926c946c038d212728693a29.pdf,https://openreview.net/forum?id=EWGV97ESaP
